,날짜,도매가격품명,지명,시도명,관측지점명,면적,생산량,SPI1,SPI3,EDI,일반유가,면세유가,수입중량(30일전),도매가격날짜,도매가격
193,2013-07-13,여름,정선군,강원,평창군,1060,200895,-0.85,-1.32,-1.6,1730.36,1127.8237988463725,0.0,2013-09-11,14000.0
194,2013-07-14,여름,정선군,강원,평창군,1060,200895,-0.56,-1.17,-1.34,1731.89,1129.2147079372817,0.0,2013-09-12,14000.0
195,2013-07-15,여름,정선군,강원,평창군,1060,200895,-0.08,-0.76,-0.92,1732.75,1129.9965261190998,0.0,2013-09-13,13000.0
196,2013-07-16,여름,정선군,강원,평창군,1060,200895,0.62,-0.09,0.48,1735.17,1132.1965261191,0.0,2013-09-14,13000.0
197,2013-07-17,여름,정선군,강원,평창군,1060,200895,0.54,-0.13,0.11,1736.71,1133.5965261191,0.0,2013-09-15,13000.0
198,2013-07-18,여름,정선군,강원,평창군,1060,200895,0.55,-0.08,0.01,1738.25,1134.9965261190998,0.0,2013-09-16,13000.0
199,2013-07-19,여름,정선군,강원,평창군,1060,200895,0.52,0.04,0.06,1740.36,1136.9147079372815,0.0,2013-09-17,13000.0
200,2013-07-20,여름,정선군,강원,평창군,1060,200895,0.46,-0.03,-0.09,1743.03,1139.3419806645545,0.0,2013-09-18,13000.0
201,2013-07-21,여름,정선군,강원,평창군,1060,200895,0.48,-0.01,-0.14,1744.13,1140.3419806645545,0.0,2013-09-19,13000.0
202,2013-07-22,여름,정선군,강원,평창군,1060,200895,0.49,-0.02,-0.2,1745.81,1141.869253391827,0.0,2013-09-20,13000.0
203,2013-07-23,여름,정선군,강원,평창군,1060,200895,0.7,0.15,0.2,1746.9,1142.8601624827363,0.0,2013-09-21,13000.0
204,2013-07-24,여름,정선군,강원,평창군,1060,200895,0.73,0.17,0.13,1748.22,1144.060162482736,0.0,2013-09-22,13000.0
205,2013-07-25,여름,정선군,강원,평창군,1060,200895,0.76,0.15,-0.02,1748.8,1144.5874352100088,0.0,2013-09-23,12000.0
206,2013-07-26,여름,정선군,강원,평창군,1060,200895,0.63,0.11,-0.17,1749.35,1145.0874352100088,0.0,2013-09-24,10000.0
207,2013-07-27,여름,정선군,강원,평창군,1060,200895,0.6,0.09,-0.25,1750.7,1146.3147079372816,0.0,2013-09-25,10000.0
208,2013-07-28,여름,정선군,강원,평창군,1060,200895,0.55,0.04,-0.34,1750.92,1146.5147079372816,0.0,2013-09-26,10000.0
209,2013-07-29,여름,정선군,강원,평창군,1060,200895,0.52,0.02,-0.36,1751.08,1146.660162482736,0.0,2013-09-27,9000.0
210,2013-07-30,여름,정선군,강원,평창군,1060,200895,0.53,0.02,-0.39,1751.46,1147.0056170281907,0.0,2013-09-28,9000.0
211,2013-07-31,여름,정선군,강원,평창군,1060,200895,0.55,-0.01,-0.42,1752.01,1147.5056170281907,0.0,2013-09-29,9000.0
212,2013-08-01,여름,정선군,강원,평창군,1060,200895,0.68,0.05,-0.31,1752.21,1147.687435210009,0.0,2013-09-30,8000.0
213,2013-08-02,여름,정선군,강원,평창군,1060,200895,0.67,0.01,-0.41,1751.96,1147.4601624827362,171305.0,2013-10-01,7000.0
214,2013-08-03,여름,정선군,강원,평창군,1060,200895,0.67,-0.04,-0.48,1752.69,1148.123798846373,171305.0,2013-10-02,7000.0
215,2013-08-04,여름,정선군,강원,평창군,1060,200895,0.65,-0.08,-0.53,1752.82,1148.2419806645544,171305.0,2013-10-03,7000.0
216,2013-08-05,여름,정선군,강원,평창군,1060,200895,0.65,-0.09,-0.56,1752.91,1148.3237988463725,171305.0,2013-10-04,7000.0
217,2013-08-06,여름,정선군,강원,평창군,1060,200895,0.66,-0.05,-0.57,1753.06,1148.460162482736,171305.0,2013-10-05,7000.0
218,2013-08-07,여름,정선군,강원,평창군,1060,200895,0.68,-0.07,-0.61,1752.47,1147.9237988463726,171305.0,2013-10-06,7000.0
219,2013-08-08,여름,정선군,강원,평창군,1060,200895,0.61,-0.09,-0.66,1752.61,1148.0510715736452,171305.0,2013-10-07,7000.0
220,2013-08-09,여름,정선군,강원,평창군,1060,200895,0.62,-0.11,-0.69,1752.53,1147.978344300918,171305.0,2013-10-08,7000.0
221,2013-08-10,여름,정선군,강원,평창군,1060,200895,0.62,-0.1,-0.67,1752.63,1148.0692533918273,171305.0,2013-10-09,7000.0
222,2013-08-11,여름,정선군,강원,평창군,1060,200895,0.57,-0.06,-0.62,1752.6,1148.0419806645543,171305.0,2013-10-10,6000.0
223,2013-08-12,여름,정선군,강원,평창군,1060,200895,0.58,-0.04,-0.68,1752.56,1148.0056170281907,171305.0,2013-10-11,6000.0
224,2013-08-13,여름,정선군,강원,평창군,1060,200895,0.48,-0.05,-0.71,1752.61,1148.0510715736452,171305.0,2013-10-12,6000.0
225,2013-08-14,여름,정선군,강원,평창군,1060,200895,0.21,-0.08,-0.74,1752.69,1148.123798846373,171305.0,2013-10-13,6000.0
226,2013-08-15,여름,정선군,강원,평창군,1060,200895,-0.59,-0.1,-0.77,1752.24,1147.7147079372817,171305.0,2013-10-14,5000.0
227,2013-08-16,여름,정선군,강원,평창군,1060,200895,-0.55,-0.13,-0.82,1752.41,1147.8692533918272,171305.0,2013-10-15,5000.0
228,2013-08-17,여름,정선군,강원,평창군,1060,200895,-0.65,-0.17,-0.85,1752.55,1147.9965261190998,171305.0,2013-10-16,5000.0
229,2013-08-18,여름,정선군,강원,평창군,1060,200895,-1.0,-0.34,-0.9,1752.6,1148.0419806645543,171305.0,2013-10-17,5000.0
230,2013-08-19,여름,정선군,강원,평창군,1060,200895,-0.94,-0.39,-0.93,1752.69,1148.123798846373,171305.0,2013-10-18,5000.0
231,2013-08-20,여름,정선군,강원,평창군,1060,200895,-1.0,-0.44,-0.95,1752.45,1147.9056170281908,171305.0,2013-10-19,5000.0
232,2013-08-21,여름,정선군,강원,평창군,1060,200895,-1.08,-0.5,-1.04,1752.19,1147.6692533918272,171305.0,2013-10-20,5000.0
233,2013-08-22,여름,정선군,강원,평창군,1060,200895,-1.67,-0.55,-1.11,1751.55,1147.0874352100088,171305.0,2013-10-21,5000.0
234,2013-08-23,여름,정선군,강원,평창군,1060,200895,-1.78,-0.55,-1.13,1751.49,1147.0328897554634,171305.0,2013-10-22,5000.0
235,2013-08-24,여름,정선군,강원,평창군,1060,200895,-1.89,-0.47,-0.97,1751.6,1147.132889755463,171305.0,2013-10-23,5000.0
236,2013-08-25,여름,정선군,강원,평창군,1060,200895,-2.67,-0.52,-1.0,1751.05,1146.632889755463,171305.0,2013-10-24,5000.0
237,2013-08-26,여름,정선군,강원,평창군,1060,200895,-3.09,-0.75,-1.12,1751.1,1146.6783443009178,171305.0,2013-10-25,5000.0
238,2013-08-27,여름,정선군,강원,평창군,1060,200895,-3.09,-0.87,-1.18,1750.57,1146.1965261191,171305.0,2013-10-26,5000.0
239,2013-08-28,여름,정선군,강원,평창군,1060,200895,-3.09,-0.97,-1.33,1749.93,1145.6147079372818,171305.0,2013-10-27,5000.0
240,2013-08-29,여름,정선군,강원,평창군,1060,200895,-3.09,-1.04,-1.41,1749.31,1145.0510715736452,171305.0,2013-10-28,5000.0
241,2013-08-30,가을,해남군,전남,해남군,1547,1593000,-0.45,-0.92,-0.31,1733.1,1122.8569690876593,171305.0,2013-10-29,4000.0
242,2013-08-31,가을,해남군,전남,해남군,1547,1593000,-0.36,-0.84,-0.29,1732.65,1122.4478781785683,171305.0,2013-10-30,4000.0
243,2013-09-01,가을,해남군,전남,해남군,1547,1593000,-0.29,-0.82,-0.4,1732.31,1122.1387872694777,171305.0,2013-10-31,4000.0
244,2013-09-02,가을,해남군,전남,해남군,1547,1593000,-0.24,-0.81,-0.52,1732.34,1122.1660599967502,24000.0,2013-11-01,4000.0
245,2013-09-03,가을,해남군,전남,해남군,1547,1593000,-0.22,-0.77,-0.5,1731.85,1121.7206054512956,24000.0,2013-11-02,4000.0
246,2013-09-04,가을,해남군,전남,해남군,1547,1593000,-0.2,-0.78,-0.54,1731.65,1121.5387872694776,24000.0,2013-11-03,4000.0
247,2013-09-05,가을,해남군,전남,해남군,1547,1593000,-0.2,-0.8,-0.6,1731.19,1121.120605451296,24000.0,2013-11-04,4000.0
248,2013-09-06,가을,해남군,전남,해남군,1547,1593000,-0.26,-0.82,-0.67,1730.88,1120.8387872694775,24000.0,2013-11-05,4000.0
249,2013-09-07,가을,해남군,전남,해남군,1547,1593000,-0.11,-0.71,-0.56,1730.75,1120.7206054512958,24000.0,2013-11-06,4000.0
250,2013-09-08,가을,해남군,전남,해남군,1547,1593000,-0.09,-0.68,-0.58,1730.52,1120.5115145422048,24000.0,2013-11-07,4000.0
251,2013-09-09,가을,해남군,전남,해남군,1547,1593000,-0.1,-0.68,-0.62,1730.5,1120.493332724023,24000.0,2013-11-08,4000.0
252,2013-09-10,가을,해남군,전남,해남군,1547,1593000,-0.03,-0.72,-0.68,1730.16,1120.1842418149322,24000.0,2013-11-09,4000.0
253,2013-09-11,가을,해남군,전남,해남군,1547,1593000,-0.02,-0.73,-0.7,1730.02,1120.0569690876594,24000.0,2013-11-10,4000.0
254,2013-09-12,가을,해남군,전남,해남군,1547,1593000,0.0,-0.73,-0.72,1729.48,1119.5660599967505,24000.0,2013-11-11,5000.0
255,2013-09-13,가을,해남군,전남,해남군,1547,1593000,0.06,-0.73,-0.73,1729.37,1119.46605999675,24000.0,2013-11-12,5000.0
256,2013-09-14,가을,해남군,전남,해남군,1547,1593000,0.13,-0.7,-0.7,1728.9,1119.0387872694776,24000.0,2013-11-13,5000.0
257,2013-09-15,가을,해남군,전남,해남군,1547,1593000,0.51,-0.39,-0.08,1728.57,1118.7387872694776,24000.0,2013-11-14,5000.0
258,2013-09-16,가을,해남군,전남,해남군,1547,1593000,0.51,-0.4,-0.26,1728.59,1118.7569690876594,24000.0,2013-11-15,5000.0
259,2013-09-17,가을,해남군,전남,해남군,1547,1593000,0.56,-0.44,-0.33,1727.79,1118.0296963603869,24000.0,2013-11-16,5000.0
260,2013-09-18,가을,해남군,전남,해남군,1547,1593000,0.57,-0.6,-0.37,1727.09,1117.393332724023,24000.0,2013-11-17,5000.0
261,2013-09-19,가을,해남군,전남,해남군,1547,1593000,0.57,-0.56,-0.4,1726.97,1117.284241814932,24000.0,2013-11-18,6000.0
262,2013-09-20,가을,해남군,전남,해남군,1547,1593000,0.59,-0.55,-0.42,1726.74,1117.0751509058412,24000.0,2013-11-19,6000.0
263,2013-09-21,가을,해남군,전남,해남군,1547,1593000,0.64,-0.54,-0.45,1726.18,1116.5660599967505,24000.0,2013-11-20,6000.0
264,2013-09-22,가을,해남군,전남,해남군,1547,1593000,0.67,-0.55,-0.47,1726.06,1116.4569690876592,24000.0,2013-11-21,6000.0
265,2013-09-23,가을,해남군,전남,해남군,1547,1593000,0.55,-0.51,-0.49,1726.27,1116.6478781785684,24000.0,2013-11-22,6000.0
266,2013-09-24,가을,해남군,전남,해남군,1547,1593000,0.1,-0.51,-0.51,1724.64,1115.1660599967504,24000.0,2013-11-23,6000.0
267,2013-09-25,가을,해남군,전남,해남군,1547,1593000,0.13,-0.48,-0.55,1723.73,1114.3387872694775,24000.0,2013-11-24,6000.0
268,2013-09-26,가을,해남군,전남,해남군,1547,1593000,0.2,-0.43,-0.56,1722.51,1113.2296963603867,24000.0,2013-11-25,6000.0
269,2013-09-27,가을,해남군,전남,해남군,1547,1593000,0.23,-0.4,-0.56,1721.04,1111.893332724023,24000.0,2013-11-26,6000.0
270,2013-09-28,가을,해남군,전남,해남군,1547,1593000,0.29,-0.39,-0.6,1720.02,1110.96605999675,24000.0,2013-11-27,6000.0
271,2013-09-29,가을,해남군,전남,해남군,1547,1593000,-0.04,-0.37,-0.61,1719.45,1110.4478781785683,24000.0,2013-11-28,6000.0
272,2013-09-30,가을,해남군,전남,해남군,1547,1593000,0.05,-0.28,-0.52,1718.89,1109.9387872694776,24000.0,2013-11-29,6000.0
273,2013-10-01,가을,해남군,전남,해남군,1547,1593000,0.05,-0.32,-0.58,1715.73,1107.0660599967505,24000.0,2013-11-30,6000.0
274,2013-10-02,가을,해남군,전남,해남군,1547,1593000,0.01,-0.65,-0.61,1713.47,1105.0115145422048,0.0,2013-12-01,6000.0
275,2013-10-03,가을,해남군,전남,해남군,1547,1593000,0.11,-0.77,-0.62,1712.24,1103.893332724023,0.0,2013-12-02,6000.0
276,2013-10-04,가을,해남군,전남,해남군,1547,1593000,0.16,-0.78,-0.63,1711.3,1103.0387872694776,0.0,2013-12-03,5000.0
277,2013-10-05,가을,해남군,전남,해남군,1547,1593000,0.16,-0.78,-0.64,1709.99,1101.8478781785684,0.0,2013-12-04,5000.0
278,2013-10-06,가을,해남군,전남,해남군,1547,1593000,0.19,-1.16,-0.64,1709.4,1101.3115145422048,0.0,2013-12-05,5000.0
279,2013-10-07,가을,해남군,전남,해남군,1547,1593000,0.05,-1.15,-0.65,1708.48,1100.4751509058412,0.0,2013-12-06,5000.0
280,2013-10-08,가을,해남군,전남,해남군,1547,1593000,0.05,-1.11,-0.65,1707.2,1099.3115145422048,0.0,2013-12-07,5000.0
281,2013-10-09,가을,해남군,전남,해남군,1547,1593000,0.17,-1.06,-0.59,1706.2,1098.402423633114,0.0,2013-12-08,5000.0
282,2013-10-10,가을,해남군,전남,해남군,1547,1593000,0.27,-0.96,-0.61,1705.62,1097.875150905841,0.0,2013-12-09,4000.0
283,2013-10-11,가을,해남군,전남,해남군,1547,1593000,0.27,-0.9,-0.61,1704.89,1097.211514542205,0.0,2013-12-10,4000.0
284,2013-10-12,가을,해남군,전남,해남군,1547,1593000,0.27,-0.89,-0.67,1704.06,1096.4569690876594,0.0,2013-12-11,4000.0
285,2013-10-13,가을,해남군,전남,해남군,1547,1593000,0.32,-0.86,-0.68,1703.68,1096.111514542205,0.0,2013-12-12,4000.0
286,2013-10-14,가을,해남군,전남,해남군,1547,1593000,0.27,-0.8,-0.67,1703.39,1095.8478781785686,0.0,2013-12-13,4000.0
287,2013-10-15,가을,해남군,전남,해남군,1547,1593000,-0.86,-0.74,-0.67,1702.86,1095.3660599967502,0.0,2013-12-14,4000.0
288,2013-10-16,가을,해남군,전남,해남군,1547,1593000,-0.74,-0.72,-0.68,1701.95,1094.5387872694776,0.0,2013-12-15,4000.0
289,2013-10-17,가을,해남군,전남,해남군,1547,1593000,-0.62,-0.72,-0.69,1701.31,1093.9569690876594,0.0,2013-12-16,4000.0
290,2013-10-18,가을,해남군,전남,해남군,1547,1593000,-0.46,-0.69,-0.69,1701.22,1093.875150905841,0.0,2013-12-17,4000.0
291,2013-10-19,가을,해남군,전남,해남군,1547,1593000,-0.38,-0.68,-0.69,1700.82,1093.5115145422048,0.0,2013-12-18,4000.0
292,2013-10-20,가을,해남군,전남,해남군,1547,1593000,-0.36,-0.65,-0.69,1700.5,1093.2206054512958,0.0,2013-12-19,4000.0
293,2013-10-21,가을,해남군,전남,해남군,1547,1593000,-0.31,-0.65,-0.7,1700.44,1093.1660599967504,0.0,2013-12-20,4000.0
294,2013-10-22,가을,해남군,전남,해남군,1547,1593000,-0.32,-0.62,-0.71,1699.62,1092.4206054512956,0.0,2013-12-21,4000.0
295,2013-10-23,가을,해남군,전남,해남군,1547,1593000,-0.4,-0.62,-0.73,1699.51,1092.3206054512957,0.0,2013-12-22,4000.0
296,2013-10-24,가을,해남군,전남,해남군,1547,1593000,-0.39,-0.6,-0.73,1699.11,1091.9569690876592,0.0,2013-12-23,4000.0
297,2013-10-25,가을,해남군,전남,해남군,1547,1593000,-0.35,-0.59,-0.74,1698.72,1091.602423633114,0.0,2013-12-24,4000.0
298,2013-10-26,가을,해남군,전남,해남군,1547,1593000,-0.36,-0.58,-0.74,1697.67,1090.6478781785686,0.0,2013-12-25,4000.0
299,2013-10-27,가을,해남군,전남,해남군,1547,1593000,-0.37,-0.55,-0.75,1697.54,1090.5296963603869,0.0,2013-12-26,4000.0
300,2013-10-28,가을,해남군,전남,해남군,1547,1593000,-0.45,-0.61,-0.76,1697.23,1090.2478781785685,0.0,2013-12-27,4000.0
301,2013-10-29,가을,해남군,전남,해남군,1547,1593000,-0.43,-0.6,-0.76,1696.17,1089.284241814932,0.0,2013-12-28,4000.0
302,2013-10-30,가을,해남군,전남,해남군,1547,1593000,-1.02,-0.58,-0.78,1695.29,1088.484241814932,0.0,2013-12-29,4000.0
303,2013-10-31,가을,해남군,전남,해남군,1547,1593000,-1.18,-0.56,-0.78,1694.51,1087.7751509058412,0.0,2013-12-30,4000.0
304,2013-11-01,가을,해남군,전남,해남군,1547,1593000,-1.11,-0.5,-0.8,1693.47,1086.8296963603866,0.0,2013-12-31,4000.0
305,2013-11-02,가을,해남군,전남,해남군,1547,1593000,-1.16,-0.48,-0.82,1692.78,1086.202423633114,22000.0,2014-01-01,4000.0
306,2013-11-03,가을,해남군,전남,해남군,1547,1593000,-1.13,-0.46,-0.81,1692.08,1085.5660599967505,22000.0,2014-01-02,4000.0
307,2013-11-04,가을,해남군,전남,해남군,1547,1593000,-1.07,-0.46,-0.81,1691.93,1085.4296963603867,22000.0,2014-01-03,4000.0
308,2013-11-05,가을,해남군,전남,해남군,1547,1593000,-1.12,-0.47,-0.82,1691.39,1084.9387872694776,22000.0,2014-01-04,4000.0
309,2013-11-06,가을,해남군,전남,해남군,1547,1593000,-1.32,-0.42,-0.85,1690.27,1083.9206054512958,22000.0,2014-01-05,4000.0
310,2013-11-07,겨울,해남군,전남,해남군,2842,348375,-1.35,-0.42,-0.88,1689.27,1083.0115145422048,22000.0,2014-01-06,5000.0
311,2013-11-08,겨울,해남군,전남,해남군,2842,348375,-2.28,-0.41,-0.89,1688.25,1082.084241814932,22000.0,2014-01-07,5000.0
312,2013-11-09,겨울,해남군,전남,해남군,2842,348375,-2.34,-0.33,-0.9,1687.39,1081.302423633114,22000.0,2014-01-08,5000.0
313,2013-11-10,겨울,해남군,전남,해남군,2842,348375,-0.69,-0.18,-0.62,1687.21,1081.1387872694777,22000.0,2014-01-09,5000.0
314,2013-11-11,겨울,해남군,전남,해남군,2842,348375,-0.86,-0.16,-0.68,1687.23,1081.1569690876595,22000.0,2014-01-10,5000.0
315,2013-11-12,겨울,해남군,전남,해남군,2842,348375,-0.77,-0.09,-0.71,1686.04,1080.0751509058412,22000.0,2014-01-11,5000.0
316,2013-11-13,겨울,해남군,전남,해남군,2842,348375,-0.75,-0.06,-0.73,1685.74,1079.802423633114,22000.0,2014-01-12,5000.0
317,2013-11-14,겨울,해남군,전남,해남군,2842,348375,-0.84,-0.04,-0.75,1685.27,1079.375150905841,22000.0,2014-01-13,5000.0
318,2013-11-15,겨울,해남군,전남,해남군,2842,348375,-0.76,0.03,-0.75,1684.7,1078.8569690876595,22000.0,2014-01-14,5000.0
319,2013-11-16,겨울,해남군,전남,해남군,2842,348375,-0.76,0.14,-0.76,1684.42,1078.602423633114,22000.0,2014-01-15,5000.0
320,2013-11-17,겨울,해남군,전남,해남군,2842,348375,-0.81,0.16,-0.76,1684.11,1078.3206054512957,22000.0,2014-01-16,5000.0
321,2013-11-18,겨울,해남군,전남,해남군,2842,348375,-0.84,0.17,-0.78,1683.99,1078.211514542205,22000.0,2014-01-17,4500.0
322,2013-11-19,겨울,해남군,전남,해남군,2842,348375,-0.39,0.23,-0.68,1683.86,1078.093332724023,22000.0,2014-01-18,4500.0
323,2013-11-20,겨울,해남군,전남,해남군,2842,348375,-0.17,0.33,-0.64,1683.84,1078.0751509058412,22000.0,2014-01-19,4500.0
324,2013-11-21,겨울,해남군,전남,해남군,2842,348375,-0.14,0.36,-0.65,1683.16,1077.4569690876594,22000.0,2014-01-20,4500.0
325,2013-11-22,겨울,해남군,전남,해남군,2842,348375,-0.13,0.23,-0.67,1683.19,1077.484241814932,22000.0,2014-01-21,4500.0
326,2013-11-23,겨울,해남군,전남,해남군,2842,348375,-0.17,-0.28,-0.68,1683.47,1077.7387872694776,22000.0,2014-01-22,4500.0
327,2013-11-24,겨울,해남군,전남,해남군,2842,348375,-0.13,-0.24,-0.71,1683.13,1077.4296963603867,22000.0,2014-01-23,4500.0
328,2013-11-25,겨울,해남군,전남,해남군,2842,348375,0.68,0.01,-0.34,1682.65,1076.993332724023,22000.0,2014-01-24,4500.0
329,2013-11-26,겨울,해남군,전남,해남군,2842,348375,0.76,0.06,-0.36,1682.48,1076.8387872694775,22000.0,2014-01-25,4500.0
330,2013-11-27,겨울,해남군,전남,해남군,2842,348375,0.81,0.12,-0.4,1682.07,1076.4660599967503,22000.0,2014-01-26,4500.0
331,2013-11-28,겨울,해남군,전남,해남군,2842,348375,0.84,-0.19,-0.41,1682.45,1076.8115145422048,22000.0,2014-01-27,4500.0
332,2013-11-29,겨울,해남군,전남,해남군,2842,348375,0.99,-0.13,-0.36,1682.25,1076.6296963603866,22000.0,2014-01-28,4500.0
333,2013-11-30,겨울,해남군,전남,해남군,2842,348375,1.05,-0.04,-0.35,1682.46,1076.8206054512957,22000.0,2014-01-29,4000.0
334,2013-12-01,겨울,해남군,전남,해남군,2842,348375,1.06,-0.06,-0.38,1682.19,1076.5751509058412,22000.0,2014-01-30,4000.0
335,2013-12-02,겨울,해남군,전남,해남군,2842,348375,1.08,0.05,-0.4,1681.92,1076.3296963603868,22000.0,2014-01-31,4000.0
336,2013-12-03,겨울,해남군,전남,해남군,2842,348375,1.07,0.1,-0.41,1682.81,1077.1387872694777,44000.0,2014-02-01,4000.0
337,2013-12-04,겨울,해남군,전남,해남군,2842,348375,1.06,0.1,-0.45,1682.82,1077.1478781785684,44000.0,2014-02-02,4000.0
338,2013-12-05,겨울,해남군,전남,해남군,2842,348375,0.99,0.13,-0.5,1682.79,1077.1206054512957,44000.0,2014-02-03,4000.0
339,2013-12-06,겨울,해남군,전남,해남군,2842,348375,1.08,0.0,-0.51,1683.03,1077.3387872694775,44000.0,2014-02-04,4000.0
340,2013-12-07,겨울,해남군,전남,해남군,2842,348375,1.06,-0.03,-0.56,1683.37,1077.6478781785684,44000.0,2014-02-05,4000.0
341,2013-12-08,겨울,해남군,전남,해남군,2842,348375,1.07,0.0,-0.57,1683.28,1077.5660599967505,44000.0,2014-02-06,4000.0
342,2013-12-09,겨울,해남군,전남,해남군,2842,348375,1.07,0.1,-0.59,1684.14,1078.3478781785686,44000.0,2014-02-07,4000.0
343,2013-12-10,겨울,해남군,전남,해남군,2842,348375,0.76,0.15,-0.52,1684.22,1078.4206054512958,44000.0,2014-02-08,4000.0
344,2013-12-11,겨울,해남군,전남,해남군,2842,348375,0.8,0.17,-0.54,1684.73,1078.8842418149322,44000.0,2014-02-09,4000.0
345,2013-12-12,겨울,해남군,전남,해남군,2842,348375,0.9,0.26,-0.48,1685.37,1079.46605999675,44000.0,2014-02-10,4000.0
346,2013-12-13,겨울,해남군,전남,해남군,2842,348375,0.92,0.23,-0.49,1685.67,1079.7387872694776,44000.0,2014-02-11,3500.0
347,2013-12-14,겨울,해남군,전남,해남군,2842,348375,0.99,-0.56,-0.51,1685.97,1080.0115145422048,44000.0,2014-02-12,3500.0
348,2013-12-15,겨울,해남군,전남,해남군,2842,348375,0.97,-0.41,-0.53,1685.68,1079.7478781785685,44000.0,2014-02-13,3500.0
