구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2020년08월21일,1266.83,1153.72,1136.21,1166.07,1143.03,1150.14,1150.89,1171.03,1174.13,1165.32,1163.61,1147.70,1158.17,1146.62,1147.32,1207.16,1165.00
2020년08월22일,1266.64,1153.69,1135.95,1166.07,1143.52,1149.76,1150.89,1170.78,1174.14,1165.17,1163.07,1147.79,1158.04,1146.71,1147.56,1206.77,1164.52
2020년08월23일,1266.68,1153.42,1136.28,1165.62,1142.74,1149.74,1150.41,1170.80,1174.10,1165.23,1163.12,1147.75,1157.99,1146.65,1147.46,1207.03,1164.75
2020년08월24일,1266.45,1153.89,1136.38,1165.31,1142.88,1149.66,1150.00,1170.92,1173.94,1165.37,1163.17,1147.57,1158.24,1146.87,1147.72,1206.95,1164.60
2020년08월25일,1266.08,1153.20,1135.93,1164.73,1143.63,1149.77,1150.04,1170.69,1173.84,1165.18,1163.27,1147.48,1158.20,1146.73,1147.74,1207.03,1163.55
2020년08월26일,1265.62,1153.13,1135.90,1164.71,1143.53,1149.64,1150.10,1170.57,1173.90,1164.96,1163.21,1147.45,1158.21,1146.71,1147.60,1207.03,1164.22
2020년08월27일,1265.64,1154.02,1135.61,1163.70,1144.07,1149.67,1149.73,1170.29,1173.98,1164.93,1162.97,1147.16,1158.28,1146.58,1147.51,1207.03,1164.22
2020년08월28일,1265.64,1153.85,1135.34,1164.19,1144.15,1149.41,1149.97,1170.05,1173.69,1164.83,1162.51,1147.21,1158.29,1146.36,1147.31,1207.15,1163.85
2020년08월29일,1265.83,1154.00,1135.10,1164.02,1142.85,1149.36,1150.05,1169.90,1173.77,1164.88,1162.43,1147.05,1158.23,1146.17,1147.04,1207.04,1163.85
2020년08월30일,1265.74,1153.49,1135.26,1164.32,1142.75,1148.49,1149.44,1169.87,1174.12,1164.93,1162.55,1147.17,1158.42,1146.24,1147.09,1207.04,1164.07
2020년08월31일,1265.59,1153.64,1134.85,1164.48,1142.02,1148.53,1149.11,1169.71,1173.94,1164.61,1162.45,1147.17,1158.49,1146.21,1147.37,1207.34,1164.52
2020년09월01일,1263.90,1153.32,1135.08,1163.58,1142.29,1148.37,1149.26,1169.45,1174.14,1164.31,1162.21,1146.88,1158.57,1146.32,1147.20,1206.96,1163.64
2020년09월02일,1263.64,1152.88,1135.08,1163.22,1142.44,1148.69,1148.89,1168.91,1173.95,1164.23,1161.98,1146.73,1158.51,1145.98,1146.83,1209.38,1163.68
2020년09월03일,1263.82,1153.20,1134.90,1161.65,1142.14,1148.09,1150.24,1168.54,1173.91,1164.08,1161.93,1146.70,1158.62,1145.93,1146.39,1220.06,1163.54
2020년09월04일,1262.88,1153.26,1134.31,1158.87,1142.78,1147.11,1148.91,1168.21,1173.45,1164.26,1161.61,1146.29,1158.34,1145.60,1146.50,1230.91,1163.09
2020년09월05일,1262.48,1152.70,1133.76,1157.78,1142.23,1146.95,1148.52,1167.69,1173.56,1164.10,1161.40,1146.27,1158.15,1145.49,1146.22,1241.20,1162.79
2020년09월06일,1262.40,1152.04,1134.22,1157.38,1142.37,1146.48,1148.24,1167.48,1172.97,1164.09,1161.14,1146.17,1158.33,1145.20,1146.24,1242.10,1162.79
2020년09월07일,1262.26,1152.29,1132.72,1155.22,1141.88,1146.44,1148.34,1167.26,1172.78,1163.67,1160.87,1146.21,1158.17,1145.23,1145.59,1242.81,1162.63
2020년09월08일,1261.10,1151.98,1131.76,1153.02,1141.60,1145.19,1148.12,1166.61,1172.64,1163.59,1160.97,1145.88,1157.93,1144.67,1145.39,1244.60,1162.19
2020년09월09일,1260.42,1151.52,1130.60,1151.03,1140.07,1144.86,1147.67,1165.30,1172.24,1163.23,1160.08,1145.14,1157.58,1143.62,1144.52,1242.99,1161.07
2020년09월10일,1259.65,1150.62,1128.26,1149.65,1139.23,1143.64,1147.23,1163.88,1171.71,1163.02,1159.45,1144.76,1157.29,1142.56,1143.64,1242.81,1160.49
2020년09월11일,1258.05,1148.81,1126.45,1148.17,1138.31,1142.50,1147.17,1162.44,1171.17,1162.62,1159.05,1144.30,1157.05,1141.64,1143.09,1242.80,1157.74
2020년09월12일,1257.67,1147.07,1125.07,1147.92,1136.77,1140.89,1146.07,1161.80,1171.03,1162.40,1158.67,1143.90,1156.70,1140.73,1142.25,1242.59,1156.18
2020년09월13일,1257.09,1146.63,1124.68,1147.81,1136.21,1140.66,1145.97,1161.37,1171.15,1162.51,1158.43,1143.88,1156.68,1140.29,1141.84,1242.67,1155.81
2020년09월14일,1256.99,1145.83,1123.80,1146.61,1135.78,1140.26,1145.45,1160.78,1170.47,1161.88,1158.02,1143.64,1156.50,1139.66,1141.10,1241.14,1155.51
2020년09월15일,1255.65,1143.95,1121.29,1145.08,1133.84,1138.76,1145.09,1159.34,1170.17,1161.45,1157.08,1142.99,1155.57,1138.56,1140.08,1240.66,1153.44
2020년09월16일,1253.03,1141.76,1119.83,1143.55,1130.64,1136.99,1143.75,1157.24,1169.46,1160.35,1155.42,1141.91,1155.06,1137.11,1138.92,1240.63,1150.34
2020년09월17일,1251.52,1139.78,1118.03,1143.06,1128.93,1134.58,1142.71,1155.48,1168.72,1159.43,1154.67,1140.90,1154.35,1135.67,1137.30,1240.48,1149.32
2020년09월18일,1249.93,1138.78,1116.67,1141.27,1126.23,1132.36,1141.15,1154.11,1167.98,1158.65,1153.70,1140.10,1153.49,1134.71,1136.14,1239.76,1147.04
2020년09월19일,1249.08,1137.46,1115.72,1140.84,1124.38,1131.27,1140.28,1153.17,1167.54,1158.22,1153.40,1139.39,1153.20,1133.40,1135.34,1239.29,1147.18
2020년09월20일,1248.94,1137.23,1114.82,1140.67,1123.75,1131.01,1140.15,1152.65,1167.11,1158.00,1152.73,1139.27,1153.07,1133.12,1134.76,1239.15,1146.87
2020년09월21일,1247.98,1136.78,1114.48,1140.57,1122.24,1130.00,1139.01,1152.28,1166.25,1157.38,1151.93,1138.32,1152.65,1132.30,1133.98,1238.79,1145.84
2020년09월22일,1246.87,1134.21,1113.57,1140.05,1121.12,1127.96,1136.99,1150.83,1165.25,1156.33,1150.78,1137.29,1151.66,1131.07,1133.14,1237.12,1146.82
2020년09월23일,1245.83,1132.79,1113.13,1139.12,1117.82,1125.60,1136.51,1149.71,1163.99,1155.73,1149.76,1135.77,1151.04,1130.13,1131.98,1234.48,1144.68
2020년09월24일,1244.36,1130.46,1112.28,1138.76,1117.04,1122.83,1134.52,1148.82,1162.97,1154.70,1148.82,1134.68,1150.27,1128.91,1130.65,1233.70,1145.18
2020년09월25일,1243.64,1129.49,1111.52,1137.98,1116.10,1122.15,1133.86,1148.06,1162.26,1153.27,1148.16,1133.94,1149.58,1128.43,1129.97,1232.88,1144.88
2020년09월26일,1242.96,1127.66,1110.58,1138.27,1116.13,1121.19,1133.58,1147.30,1161.56,1152.89,1147.93,1133.19,1149.28,1127.22,1129.24,1231.42,1145.18
2020년09월27일,1242.82,1127.38,1110.71,1138.27,1115.85,1121.19,1133.47,1146.97,1161.42,1152.52,1147.36,1132.49,1149.03,1126.94,1128.97,1231.11,1145.18
2020년09월28일,1242.64,1126.77,1110.72,1138.06,1115.84,1121.32,1133.55,1146.87,1160.63,1151.90,1147.25,1132.20,1148.49,1126.46,1128.05,1230.18,1144.29
2020년09월29일,1242.16,1125.33,1109.93,1137.83,1115.69,1121.10,1132.95,1146.10,1159.90,1151.49,1146.30,1131.49,1148.43,1125.53,1128.01,1187.95,1145.09
2020년09월30일,1241.59,1125.15,1109.76,1137.84,1114.57,1119.95,1132.22,1145.32,1159.52,1150.79,1146.06,1130.87,1148.04,1124.37,1127.79,1184.82,1145.03
2020년10월01일,1241.87,1124.70,1109.54,1137.72,1114.79,1119.81,1131.98,1145.10,1159.14,1150.06,1145.52,1130.26,1147.53,1123.93,1127.33,1184.51,1143.25
2020년10월02일,1241.41,1124.79,1109.54,1137.63,1114.76,1119.37,1132.11,1145.08,1158.89,1149.54,1145.03,1129.95,1147.55,1123.50,1126.82,1182.85,1143.10
2020년10월03일,1240.20,1123.94,1108.66,1137.04,1114.31,1118.26,1131.35,1144.58,1159.01,1148.63,1143.16,1129.23,1147.20,1122.58,1125.90,1181.74,1143.03
2020년10월04일,1239.91,1123.33,1108.20,1136.35,1114.06,1116.92,1130.24,1143.63,1158.46,1148.50,1142.95,1128.58,1146.89,1122.03,1125.47,1181.82,1141.67
2020년10월05일,1240.41,1122.71,1107.56,1136.65,1113.02,1116.90,1129.68,1143.24,1157.63,1147.93,1141.67,1127.53,1146.34,1120.40,1124.87,1179.17,1141.41
2020년10월06일,1238.93,1120.92,1106.09,1136.58,1113.00,1116.70,1127.51,1142.11,1157.07,1146.75,1140.24,1126.06,1145.59,1119.03,1123.43,1177.54,1139.22
2020년10월07일,1237.84,1119.02,1105.92,1136.32,1112.18,1115.77,1127.25,1141.35,1156.08,1146.10,1139.35,1125.03,1145.17,1118.29,1122.78,1177.75,1138.78
2020년10월08일,1237.18,1118.30,1105.72,1136.28,1112.21,1115.08,1125.50,1140.41,1155.51,1145.19,1138.72,1123.80,1144.77,1117.55,1122.10,1177.22,1137.09
2020년10월09일,1235.70,1117.98,1105.10,1136.01,1112.42,1115.63,1124.22,1139.85,1155.16,1144.58,1138.24,1123.22,1143.78,1116.93,1121.46,1177.12,1137.46
2020년10월10일,1235.40,1117.11,1105.18,1135.70,1112.27,1114.56,1124.28,1139.59,1154.85,1144.24,1137.85,1122.75,1143.40,1116.51,1121.06,1176.89,1135.10
2020년10월11일,1235.57,1116.46,1104.94,1135.57,1111.64,1114.24,1123.53,1139.49,1154.93,1143.84,1137.65,1122.55,1142.93,1116.24,1121.28,1176.95,1136.79
2020년10월12일,1236.02,1116.81,1104.33,1134.97,1111.95,1114.06,1123.38,1139.23,1154.27,1143.14,1137.14,1121.94,1142.38,1115.93,1120.56,1176.22,1137.09
2020년10월13일,1234.40,1116.24,1104.10,1134.33,1110.75,1113.06,1121.50,1138.84,1153.58,1142.62,1136.75,1121.01,1141.86,1115.39,1120.18,1175.88,1136.50
2020년10월14일,1233.68,1115.97,1103.73,1134.04,1110.55,1112.62,1119.66,1137.97,1153.29,1142.63,1136.43,1120.72,1141.00,1114.87,1119.59,1175.51,1136.50
2020년10월15일,1231.98,1115.19,1102.76,1132.80,1109.87,1112.78,1119.20,1137.79,1152.87,1141.84,1135.92,1120.21,1140.43,1114.35,1119.37,1175.38,1136.06
2020년10월16일,1230.69,1114.22,1102.98,1131.84,1108.36,1111.44,1119.50,1137.18,1151.97,1141.38,1135.59,1119.25,1139.89,1114.09,1118.69,1175.07,1136.06
2020년10월17일,1230.70,1113.70,1101.59,1131.33,1108.76,1110.40,1119.02,1136.80,1151.75,1140.96,1134.76,1118.44,1139.49,1113.60,1118.24,1174.85,1135.62
2020년10월18일,1230.20,1112.97,1101.25,1131.19,1107.45,1110.24,1119.23,1136.79,1151.33,1140.47,1134.71,1118.30,1139.14,1113.29,1118.00,1175.16,1136.04
2020년10월19일,1230.17,1113.69,1100.85,1131.07,1108.12,1110.23,1118.93,1136.10,1149.78,1140.13,1134.11,1118.20,1138.56,1113.12,1117.26,1174.88,1136.37
2020년10월20일,1229.52,1112.58,1100.07,1129.72,1107.05,1110.04,1118.06,1135.50,1149.38,1139.25,1133.49,1117.65,1138.13,1112.62,1117.22,1174.80,1135.85
2020년10월21일,1227.98,1112.66,1099.22,1128.55,1107.04,1109.66,1117.69,1134.65,1148.74,1138.32,1132.82,1117.13,1137.61,1112.16,1116.31,1174.79,1134.49
2020년10월22일,1226.99,1111.89,1097.87,1127.02,1106.42,1109.23,1117.45,1133.85,1148.05,1137.81,1132.04,1116.92,1137.07,1111.59,1115.91,1174.49,1132.44
2020년10월23일,1226.21,1111.63,1096.48,1126.00,1105.64,1107.99,1117.02,1133.52,1147.64,1137.38,1132.09,1116.77,1136.47,1110.89,1115.16,1174.49,1132.43
2020년10월24일,1225.35,1111.44,1096.11,1125.73,1105.38,1108.05,1116.72,1133.04,1147.45,1137.08,1131.56,1116.48,1135.99,1110.43,1114.67,1174.33,1132.74
2020년10월25일,1225.64,1110.99,1095.57,1124.50,1105.00,1107.70,1115.90,1132.72,1147.23,1136.83,1131.23,1116.08,1135.96,1110.11,1114.38,1174.33,1132.29
2020년10월26일,1225.51,1110.63,1095.24,1124.06,1105.07,1108.04,1116.03,1132.51,1146.44,1135.44,1131.02,1115.87,1135.12,1109.75,1114.45,1174.35,1130.40
2020년10월27일,1225.11,1110.67,1094.60,1123.13,1104.49,1107.75,1116.14,1131.77,1145.73,1135.08,1130.02,1115.32,1134.66,1109.16,1113.38,1173.68,1130.47
2020년10월28일,1223.67,1110.10,1094.24,1121.87,1104.37,1106.98,1114.46,1131.05,1145.33,1134.15,1129.44,1114.66,1134.06,1108.77,1112.67,1173.22,1130.75
2020년10월29일,1222.81,1109.54,1092.56,1119.51,1102.90,1106.36,1114.52,1130.28,1144.75,1133.47,1128.67,1114.60,1133.56,1108.24,1112.13,1173.17,1130.46
2020년10월30일,1221.55,1108.49,1092.00,1117.18,1102.34,1106.19,1113.88,1129.24,1143.77,1132.42,1128.17,1113.90,1132.48,1107.39,1111.37,1172.78,1130.16
2020년10월31일,1221.08,1106.29,1091.86,1115.91,1101.26,1105.49,1112.45,1128.62,1142.79,1131.52,1127.57,1113.15,1132.23,1106.64,1110.47,1172.49,1129.28
2020년11월01일,1220.86,1104.88,1090.73,1114.90,1099.89,1105.17,1111.26,1127.66,1141.60,1130.43,1126.46,1112.49,1131.17,1105.60,1109.90,1171.92,1128.69
2020년11월02일,1220.36,1104.59,1089.93,1114.67,1099.87,1105.23,1110.79,1127.13,1140.56,1128.61,1126.01,1111.68,1130.15,1104.47,1108.33,1171.39,1128.25
2020년11월03일,1217.98,1102.61,1089.12,1114.00,1098.27,1105.12,1109.47,1125.83,1139.24,1126.60,1124.36,1110.40,1128.68,1103.42,1107.16,1170.95,1127.22
2020년11월04일,1216.31,1100.27,1087.81,1111.77,1097.41,1104.75,1107.28,1124.60,1138.04,1125.28,1123.43,1109.99,1127.57,1102.60,1106.19,1170.87,1127.29
2020년11월05일,1215.54,1098.67,1087.94,1111.39,1096.61,1103.48,1105.80,1123.84,1137.34,1124.57,1123.00,1109.19,1127.12,1101.98,1105.08,1170.48,1125.46
2020년11월06일,1214.42,1097.09,1087.24,1111.59,1096.49,1103.41,1105.31,1123.38,1136.94,1123.95,1122.53,1108.91,1126.48,1101.66,1104.38,1170.21,1124.63
2020년11월07일,1213.76,1096.22,1087.24,1110.30,1094.76,1102.70,1104.36,1122.85,1136.35,1123.51,1122.53,1108.26,1125.52,1100.68,1104.12,1169.73,1125.31
2020년11월08일,1213.86,1095.64,1086.64,1109.72,1094.73,1102.50,1104.05,1122.61,1136.18,1123.25,1122.08,1108.07,1125.16,1100.29,1103.52,1169.73,1124.72
2020년11월09일,1213.63,1095.85,1086.67,1109.27,1095.14,1102.90,1103.97,1122.06,1135.23,1122.67,1121.93,1107.50,1124.74,1100.27,1103.03,1169.34,1124.43
2020년11월10일,1213.18,1095.32,1086.46,1108.74,1095.16,1101.92,1102.87,1121.76,1134.06,1121.88,1121.31,1107.33,1124.17,1099.69,1102.27,1169.36,1124.38
2020년11월11일,1213.10,1095.32,1086.60,1108.56,1094.97,1102.43,1102.22,1121.26,1133.64,1121.47,1121.00,1106.89,1123.71,1099.05,1102.04,1169.26,1124.31
2020년11월12일,1213.02,1095.40,1086.33,1108.39,1094.50,1102.46,1102.03,1121.09,1133.03,1121.46,1120.70,1106.74,1123.18,1098.89,1102.01,1169.10,1122.85
2020년11월13일,1212.88,1095.40,1086.36,1108.42,1094.66,1102.83,1101.78,1121.10,1133.17,1121.40,1120.77,1107.32,1123.24,1098.83,1102.04,1169.01,1123.07
2020년11월14일,1212.63,1095.53,1086.73,1108.22,1094.81,1102.34,1102.01,1121.09,1132.76,1121.11,1120.76,1107.26,1122.89,1098.50,1101.97,1169.16,1123.44
2020년11월15일,1212.49,1095.33,1085.84,1107.70,1094.32,1102.13,1101.72,1120.87,1132.81,1121.37,1120.38,1107.14,1122.74,1098.21,1101.90,1169.01,1123.07
2020년11월16일,1212.57,1095.86,1086.18,1108.98,1094.86,1102.79,1102.36,1121.01,1132.45,1121.10,1120.22,1107.23,1122.44,1098.42,1102.00,1169.18,1123.22
2020년11월17일,1212.46,1096.17,1086.03,1108.67,1094.40,1102.63,1101.24,1120.98,1132.01,1121.28,1120.31,1107.01,1122.36,1098.11,1102.34,1165.84,1122.54
2020년11월18일,1212.74,1096.08,1086.12,1108.80,1094.35,1102.89,1101.23,1121.25,1131.82,1121.33,1120.02,1106.88,1121.96,1097.91,1102.30,1148.81,1122.39
2020년11월19일,1212.73,1096.28,1086.27,1112.73,1094.73,1103.86,1101.30,1121.48,1131.67,1120.88,1120.43,1106.59,1122.09,1098.15,1102.21,1148.66,1122.36
2020년11월20일,1213.15,1097.62,1086.26,1115.34,1094.38,1105.11,1101.47,1121.81,1131.61,1121.09,1120.34,1106.95,1121.85,1098.33,1102.41,1149.02,1122.31
2020년11월21일,1212.82,1098.09,1086.66,1115.88,1094.69,1105.79,1101.33,1122.01,1132.64,1121.91,1121.02,1107.03,1121.77,1098.66,1102.41,1147.78,1122.60
2020년11월22일,1212.99,1097.61,1086.75,1115.41,1094.97,1106.17,1101.37,1122.08,1132.29,1121.57,1120.66,1106.95,1121.50,1098.58,1102.37,1147.73,1122.46
2020년11월23일,1213.23,1098.90,1087.23,1115.17,1095.78,1107.03,1101.97,1122.58,1132.56,1121.83,1120.82,1107.22,1121.58,1098.71,1102.57,1148.13,1122.46
2020년11월24일,1213.31,1098.99,1086.90,1115.45,1096.39,1107.72,1101.86,1123.55,1132.87,1121.96,1121.03,1107.49,1121.56,1098.93,1103.06,1147.67,1123.34
2020년11월25일,1213.28,1099.69,1088.32,1116.48,1097.49,1109.20,1101.78,1124.33,1133.65,1122.85,1121.26,1107.94,1122.18,1099.44,1103.60,1147.93,1123.63
2020년11월26일,1215.09,1104.26,1089.21,1118.37,1098.59,1112.09,1103.72,1125.99,1135.09,1123.98,1122.91,1109.55,1122.10,1100.58,1105.28,1147.73,1124.49
2020년11월27일,1216.10,1106.54,1091.17,1121.56,1099.73,1113.37,1104.82,1127.36,1136.28,1125.91,1124.34,1111.42,1122.98,1101.91,1106.85,1176.33,1124.25
2020년11월28일,1216.70,1107.62,1092.99,1123.86,1100.68,1114.94,1106.29,1128.58,1136.92,1127.12,1125.15,1113.13,1123.27,1103.01,1107.48,1180.01,1125.06
2020년11월29일,1217.22,1107.88,1094.24,1124.59,1099.92,1115.54,1106.43,1129.28,1137.51,1127.92,1125.75,1113.78,1123.42,1103.60,1107.97,1180.55,1124.69
2020년11월30일,1217.99,1109.10,1094.29,1124.94,1102.40,1116.68,1107.82,1130.86,1138.19,1128.84,1126.79,1115.09,1124.30,1104.40,1109.37,1180.68,1125.57
2020년12월01일,1221.45,1110.81,1098.24,1128.72,1103.73,1120.04,1108.79,1134.41,1139.17,1131.21,1128.92,1117.13,1125.42,1105.88,1111.54,1181.66,1126.78
2020년12월02일,1222.83,1110.28,1099.85,1131.47,1105.36,1122.26,1109.05,1136.15,1139.64,1132.95,1129.81,1118.53,1126.26,1107.16,1112.83,1183.02,1127.43
2020년12월03일,1224.59,1112.01,1100.27,1135.21,1106.71,1124.99,1110.74,1138.07,1140.52,1134.50,1130.79,1119.84,1127.26,1108.50,1114.16,1184.28,1128.03
2020년12월04일,1225.94,1116.84,1102.75,1138.75,1108.01,1126.80,1113.43,1140.22,1141.94,1136.04,1132.11,1121.11,1128.21,1109.94,1116.64,1185.98,1129.25
2020년12월05일,1226.99,1123.19,1104.80,1143.33,1110.66,1130.48,1120.24,1142.26,1142.81,1137.42,1133.89,1122.08,1129.43,1111.89,1120.08,1186.10,1130.12
2020년12월06일,1227.59,1123.86,1105.94,1144.62,1111.16,1131.55,1121.35,1143.61,1144.01,1137.74,1134.55,1122.70,1129.94,1113.14,1121.23,1187.69,1130.46
2020년12월07일,1228.70,1126.23,1108.61,1147.27,1113.72,1134.33,1124.79,1145.31,1145.64,1139.38,1137.63,1124.13,1131.74,1114.34,1123.41,1189.04,1131.68
2020년12월08일,1230.83,1128.30,1110.40,1150.52,1116.29,1138.17,1126.95,1147.85,1147.05,1141.37,1139.74,1126.13,1132.82,1116.50,1125.66,1207.90,1134.07
2020년12월09일,1231.72,1129.23,1112.79,1152.72,1118.18,1140.75,1129.06,1149.66,1148.75,1143.47,1141.52,1128.49,1134.96,1118.20,1127.37,1217.60,1137.42
2020년12월10일,1233.75,1130.71,1114.66,1154.03,1121.87,1143.25,1132.02,1151.68,1150.13,1145.98,1143.60,1130.65,1136.26,1120.75,1129.35,1218.83,1140.32
2020년12월11일,1236.87,1133.38,1118.81,1157.72,1126.71,1146.71,1135.34,1154.79,1152.62,1149.74,1146.90,1133.77,1138.88,1125.18,1131.94,1219.38,1142.10
2020년12월12일,1238.83,1135.96,1123.66,1162.71,1130.20,1151.44,1138.87,1158.58,1155.97,1152.67,1150.08,1137.12,1141.10,1129.29,1134.88,1219.42,1144.97
2020년12월13일,1240.09,1136.93,1125.56,1164.48,1132.90,1154.03,1140.59,1160.31,1156.93,1154.32,1151.42,1138.57,1142.41,1131.12,1136.13,1219.50,1148.42
2020년12월14일,1242.57,1139.53,1127.53,1167.13,1136.56,1156.86,1142.46,1163.08,1158.53,1157.10,1154.41,1141.40,1144.71,1134.09,1139.47,1219.91,1151.46
2020년12월15일,1247.86,1142.57,1131.27,1168.82,1141.94,1159.99,1146.49,1166.86,1160.59,1160.10,1157.52,1143.60,1148.12,1137.22,1142.39,1219.75,1155.29
2020년12월16일,1251.27,1145.84,1136.30,1172.86,1144.84,1162.56,1148.68,1170.53,1163.78,1163.69,1162.07,1147.09,1151.06,1141.14,1145.84,1220.26,1160.97
2020년12월17일,1254.15,1152.43,1141.67,1180.40,1149.97,1166.24,1151.45,1174.95,1166.67,1167.98,1166.13,1151.77,1154.31,1145.41,1150.35,1220.32,1164.40
2020년12월18일,1258.54,1159.88,1148.75,1185.61,1159.34,1173.63,1156.50,1180.73,1171.53,1175.43,1171.25,1157.99,1160.39,1152.46,1155.19,1220.56,1170.88
2020년12월19일,1260.73,1165.75,1156.77,1197.85,1165.26,1182.86,1162.30,1186.74,1178.10,1181.69,1176.89,1163.37,1164.99,1159.71,1160.09,1220.56,1177.21
2020년12월20일,1266.12,1166.44,1160.35,1202.48,1167.66,1188.98,1165.21,1189.48,1181.67,1185.87,1179.40,1166.10,1167.61,1164.05,1162.33,1220.72,1179.12
2020년12월21일,1268.88,1169.92,1164.07,1206.74,1173.18,1195.32,1169.74,1193.87,1185.84,1191.03,1184.34,1172.60,1173.16,1169.03,1167.23,1220.61,1183.97
2020년12월22일,1274.03,1173.36,1169.87,1211.42,1179.18,1200.52,1177.32,1200.44,1191.30,1196.90,1188.45,1177.57,1178.27,1174.79,1172.30,1220.89,1190.18
2020년12월23일,1277.28,1176.27,1173.16,1212.63,1184.21,1205.92,1181.14,1205.87,1195.39,1202.10,1192.12,1181.52,1182.61,1179.60,1176.64,1220.92,1194.87
2020년12월24일,1282.17,1180.38,1178.74,1215.08,1190.33,1210.86,1186.34,1210.16,1199.68,1207.68,1196.49,1185.78,1187.38,1184.46,1180.25,1221.18,1199.53
2020년12월25일,1287.43,1184.62,1184.41,1218.22,1195.03,1215.09,1191.27,1213.84,1203.30,1211.26,1200.71,1190.31,1192.02,1189.19,1184.20,1222.53,1201.43
2020년12월26일,1288.91,1185.97,1187.90,1220.47,1198.93,1216.53,1193.45,1216.25,1204.96,1214.92,1202.88,1193.89,1195.07,1192.76,1186.45,1222.40,1206.84
2020년12월27일,1290.06,1186.72,1188.89,1222.12,1200.17,1217.43,1196.07,1217.62,1206.70,1216.57,1204.05,1195.82,1196.84,1194.90,1187.73,1222.32,1207.72
2020년12월28일,1291.68,1189.12,1192.25,1224.48,1203.68,1219.19,1200.49,1220.68,1208.46,1219.59,1207.26,1200.56,1201.25,1198.11,1190.66,1222.70,1209.93
2020년12월29일,1294.10,1196.04,1197.14,1226.66,1207.23,1222.13,1204.12,1224.10,1212.49,1221.88,1210.22,1204.72,1206.17,1201.93,1194.12,1244.76,1212.76
2020년12월30일,1297.15,1200.41,1200.33,1232.93,1210.54,1223.74,1208.61,1227.59,1215.67,1223.99,1213.74,1207.58,1209.83,1205.65,1197.40,1249.59,1215.72
2020년12월31일,1300.47,1202.38,1204.37,1239.10,1212.50,1226.26,1213.12,1229.68,1217.21,1226.64,1215.71,1209.72,1212.59,1208.15,1200.28,1251.43,1218.63
2021년01월01일,1303.69,1205.95,1208.58,1242.81,1214.84,1227.80,1219.28,1234.21,1221.34,1231.15,1219.83,1213.30,1216.14,1212.43,1204.96,1252.54,1223.93
2021년01월02일,1304.51,1207.14,1211.13,1245.50,1215.60,1229.21,1221.61,1235.64,1222.24,1232.16,1221.56,1215.11,1218.06,1214.46,1207.28,1253.99,1225.46
2021년01월03일,1305.74,1207.64,1212.41,1246.43,1215.66,1229.93,1222.70,1236.48,1223.40,1233.46,1222.81,1216.29,1219.16,1215.83,1207.96,1254.38,1227.72
2021년01월04일,1306.70,1208.70,1215.86,1249.70,1217.02,1231.34,1225.99,1238.19,1224.36,1235.75,1224.77,1217.53,1221.79,1217.62,1210.22,1255.75,1230.37
2021년01월05일,1309.54,1211.29,1218.31,1252.66,1218.45,1232.67,1229.39,1240.54,1226.10,1237.16,1226.40,1219.82,1224.01,1219.83,1212.56,1256.64,1231.84
2021년01월06일,1310.60,1213.62,1219.52,1254.40,1220.84,1233.36,1231.03,1241.66,1226.82,1238.27,1227.50,1221.42,1225.54,1220.52,1214.54,1257.80,1234.22
2021년01월07일,1311.63,1218.05,1221.14,1255.37,1221.67,1234.68,1231.83,1243.23,1227.84,1238.42,1228.33,1222.44,1226.75,1222.19,1216.63,1259.23,1236.13
2021년01월08일,1312.97,1221.38,1222.57,1256.09,1223.37,1234.83,1233.34,1244.66,1229.36,1238.94,1229.57,1223.30,1228.41,1223.45,1218.41,1259.44,1237.61
2021년01월09일,1314.34,1222.63,1224.00,1255.76,1224.24,1236.00,1234.95,1245.98,1230.32,1239.39,1230.78,1224.24,1229.64,1224.45,1219.98,1261.66,1238.60
2021년01월10일,1315.34,1222.89,1224.41,1256.43,1225.20,1236.30,1234.85,1246.61,1231.24,1239.97,1231.50,1225.10,1230.04,1224.79,1220.73,1261.93,1238.98
2021년01월11일,1316.79,1224.01,1225.75,1256.66,1227.13,1237.56,1236.52,1247.66,1232.59,1240.86,1233.02,1226.27,1231.89,1225.90,1222.31,1262.14,1241.35
2021년01월12일,1317.81,1225.55,1226.83,1257.70,1227.64,1237.98,1237.87,1249.05,1233.84,1241.78,1233.93,1228.21,1233.89,1227.33,1223.59,1264.31,1242.16
2021년01월13일,1319.18,1226.44,1227.19,1258.69,1229.12,1239.36,1238.36,1250.32,1234.68,1242.67,1235.83,1230.05,1234.88,1228.57,1224.80,1265.09,1243.04
2021년01월14일,1322.16,1231.23,1228.51,1258.39,1230.82,1240.40,1240.51,1251.39,1235.46,1243.89,1236.76,1231.94,1236.55,1229.53,1227.24,1265.20,1245.32
2021년01월15일,1323.17,1235.46,1229.27,1258.55,1231.22,1240.73,1241.58,1252.73,1236.52,1245.08,1237.55,1233.07,1237.40,1230.46,1228.97,1287.52,1245.91
2021년01월16일,1324.57,1239.07,1230.84,1259.37,1231.39,1240.63,1245.24,1254.04,1237.39,1246.15,1238.79,1233.84,1238.19,1231.34,1230.58,1292.54,1246.79
