구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2020년04월28일,654.50,696.92,674.17,629.61,641.75,704.25,747.77,684.71,626.31,693.35,627.81,620.80,609.17,630.57,635.96,576.40,650.50
2020년04월29일,654.50,695.16,668.28,627.64,659.68,704.05,748.44,681.43,621.23,687.66,622.89,618.40,605.99,628.88,629.46,577.34,638.94
2020년04월30일,654.50,693.96,670.41,625.95,646.44,692.45,751.57,679.67,618.29,685.89,618.97,614.69,601.32,624.71,626.46,576.20,638.94
2020년05월01일,654.50,692.36,672.46,622.57,643.64,686.35,748.92,676.86,615.26,682.37,616.00,612.81,598.82,622.48,623.74,576.40,638.94
2020년05월02일,629.50,692.36,672.05,627.60,635.64,686.35,745.42,673.22,610.28,679.24,613.74,608.41,596.71,619.59,617.07,574.77,638.94
2020년05월03일,629.50,690.36,671.14,621.38,635.64,689.57,745.11,670.49,608.94,677.67,613.52,608.06,597.72,617.33,614.99,572.01,638.94
2020년05월04일,629.50,687.92,670.05,626.89,629.75,683.78,744.31,670.79,605.85,677.52,610.86,606.74,594.88,615.92,613.86,569.95,638.94
2020년05월05일,629.50,687.96,667.73,617.97,621.86,680.10,736.72,667.40,604.92,675.17,607.67,604.23,590.73,612.64,610.31,571.10,634.50
2020년05월06일,673.00,691.25,673.50,615.57,621.86,670.89,730.96,663.99,601.24,673.95,604.94,601.72,589.58,609.74,609.16,570.76,633.50
2020년05월07일,673.00,687.08,669.87,614.26,618.39,673.52,729.83,662.63,598.36,671.57,601.68,599.43,587.60,606.26,607.21,565.88,618.29
2020년05월08일,673.00,695.00,665.96,611.75,620.82,672.68,725.09,661.35,595.46,668.36,599.33,596.84,587.24,605.42,605.49,553.86,612.00
2020년05월09일,673.00,695.00,670.82,609.80,606.86,674.78,724.29,659.59,593.32,668.08,598.62,595.88,588.15,603.35,603.64,546.76,622.44
2020년05월10일,673.00,688.75,667.32,605.41,604.68,679.26,722.00,657.52,592.03,666.44,596.69,593.96,585.62,603.65,603.98,540.20,622.44
2020년05월11일,673.00,688.50,663.72,604.43,603.95,679.26,718.19,658.16,590.87,664.75,595.71,593.13,585.00,602.47,603.14,539.08,623.55
2020년05월12일,673.00,681.43,662.82,603.53,597.60,679.26,719.38,656.72,587.73,662.96,595.33,591.75,581.97,601.51,601.78,539.58,623.55
2020년05월13일,673.00,665.59,654.08,603.53,590.56,673.94,719.38,656.83,585.75,660.75,591.63,589.45,577.36,600.25,599.19,540.53,622.83
2020년05월14일,673.00,650.69,636.05,593.51,589.69,672.44,719.38,655.46,581.60,658.81,590.98,587.90,574.78,596.21,599.88,539.97,615.22
2020년05월15일,755.00,659.86,636.78,581.25,596.70,672.44,720.35,655.02,579.54,655.31,590.75,586.17,573.69,595.98,598.65,537.63,613.88
2020년05월16일,750.00,650.69,636.94,582.72,598.79,683.36,718.74,655.30,576.46,657.26,590.73,585.67,573.66,594.20,596.48,537.79,615.22
2020년05월17일,750.00,644.17,637.48,582.74,595.12,683.36,719.23,654.91,573.75,656.15,587.88,584.38,570.67,592.67,595.77,539.40,613.16
2020년05월18일,673.00,646.13,637.83,578.07,596.56,683.36,716.32,653.99,571.30,655.84,586.71,585.28,569.98,591.80,594.49,537.81,613.16
2020년05월19일,673.00,645.27,637.21,562.48,595.78,683.36,717.79,654.90,570.52,657.74,585.53,583.31,564.76,591.21,594.20,537.52,613.16
2020년05월20일,673.00,636.30,632.75,574.02,598.45,681.70,717.79,652.46,572.78,656.69,583.69,582.73,564.78,589.61,592.67,537.27,613.16
2020년05월21일,673.00,636.34,631.32,594.17,601.00,682.70,717.79,653.09,573.75,656.21,584.61,580.55,563.59,589.19,591.96,537.05,612.66
2020년05월22일,673.00,636.34,631.67,595.07,597.33,677.70,717.30,653.58,574.22,655.09,584.62,580.30,564.66,588.47,589.98,537.66,601.64
2020년05월23일,673.00,651.50,634.63,607.82,595.20,677.45,718.32,652.91,575.13,656.97,584.16,581.08,562.22,588.24,590.97,539.63,612.66
2020년05월24일,673.00,662.56,636.38,611.57,595.95,677.45,716.70,654.75,574.66,657.46,586.30,580.93,560.27,588.04,591.32,541.74,612.66
2020년05월25일,673.00,662.60,639.71,608.02,597.17,677.45,717.19,654.65,574.28,658.49,585.87,580.76,559.59,587.83,592.68,540.45,612.66
2020년05월26일,673.00,662.60,639.69,606.34,595.91,685.66,714.61,656.24,575.15,659.25,585.51,581.96,558.79,588.42,593.65,543.37,614.66
2020년05월27일,689.66,662.60,640.27,603.02,606.37,685.14,715.09,656.98,574.61,659.51,586.53,582.54,559.71,589.19,594.67,555.99,615.66
2020년05월28일,689.66,665.00,641.32,607.00,606.80,686.09,714.61,658.19,574.97,661.66,586.70,584.62,560.34,589.08,596.50,562.65,615.66
2020년05월29일,689.66,665.36,640.60,607.97,608.60,686.09,718.51,660.97,575.53,661.25,586.44,585.70,560.25,588.53,597.57,562.90,617.33
2020년05월30일,689.66,665.72,640.96,610.23,615.96,686.57,718.22,659.50,575.31,659.94,587.87,587.39,557.90,589.63,598.94,563.74,617.33
2020년05월31일,689.66,659.29,642.40,611.90,616.30,686.57,717.58,660.47,576.95,660.59,589.38,586.84,558.70,590.38,599.32,564.51,617.33
2020년06월01일,689.66,660.12,642.72,613.28,617.34,686.57,720.15,660.65,578.62,661.86,589.49,587.35,560.25,590.80,599.49,564.17,617.33
2020년06월02일,689.66,666.92,644.90,616.36,619.15,687.85,721.50,664.68,580.92,664.38,594.04,587.13,560.28,592.04,599.98,562.19,618.33
2020년06월03일,689.66,669.70,644.01,603.47,620.76,691.60,719.92,664.40,583.21,662.70,595.96,589.19,562.41,593.71,600.31,562.46,607.64
2020년06월04일,689.66,671.29,645.70,624.59,621.00,693.95,719.23,665.91,585.74,664.65,596.75,590.75,563.84,594.78,601.71,563.30,614.41
2020년06월05일,689.66,671.91,649.42,627.64,612.28,694.90,720.74,668.46,586.36,664.79,597.84,590.40,564.79,595.85,602.98,565.67,617.64
2020년06월06일,689.66,672.75,653.01,629.40,610.25,703.40,721.28,671.94,587.76,664.77,598.15,593.41,566.34,596.95,604.86,566.64,625.00
2020년06월07일,689.66,673.50,655.27,630.04,618.64,698.60,722.26,674.34,590.00,666.29,600.72,595.30,567.09,597.60,606.04,566.41,628.88
2020년06월08일,689.66,675.58,655.98,641.57,620.36,704.35,719.24,675.93,592.96,667.49,600.58,595.94,567.46,598.70,607.54,567.20,628.88
2020년06월09일,689.66,677.91,657.16,643.57,624.64,697.21,724.07,678.99,594.50,669.37,602.35,597.19,570.35,600.75,610.90,573.03,632.88
2020년06월10일,689.66,679.95,660.61,645.97,624.56,694.68,724.03,679.33,597.34,670.89,605.14,600.11,570.32,603.89,612.63,587.73,624.66
2020년06월11일,689.66,679.95,660.98,646.57,626.16,701.26,735.16,680.78,600.83,672.64,607.59,602.22,571.16,605.06,616.54,592.34,628.27
2020년06월12일,689.66,684.00,662.90,647.23,633.36,696.33,736.91,682.11,601.27,675.09,610.62,603.63,577.49,607.50,618.13,595.08,629.77
2020년06월13일,716.33,686.00,666.48,649.19,629.76,708.31,738.67,683.14,603.82,675.42,609.56,604.78,577.14,607.57,620.17,599.66,631.27
2020년06월14일,716.33,688.43,668.44,649.19,632.80,710.94,739.80,684.77,604.40,677.63,611.95,605.82,579.11,608.82,620.99,599.60,631.77
2020년06월15일,694.50,674.27,670.55,645.10,635.41,715.63,740.29,685.59,603.80,677.55,613.80,606.65,579.97,609.51,622.20,599.01,631.77
2020년06월16일,716.33,678.81,672.10,649.75,640.20,715.63,742.33,686.56,604.93,679.34,616.41,608.30,580.88,611.14,622.89,600.34,631.77
2020년06월17일,716.33,691.45,673.41,651.85,642.04,717.73,744.35,689.03,607.08,680.85,617.82,610.98,582.50,612.69,625.32,601.48,631.77
2020년06월18일,716.33,684.85,675.16,644.35,637.78,723.57,743.45,691.76,606.28,681.98,620.47,612.83,582.92,613.65,626.00,602.11,621.88
2020년06월19일,716.33,682.47,675.89,645.61,636.04,723.57,746.35,692.50,607.20,682.55,623.06,614.38,584.61,614.96,626.76,603.17,623.35
2020년06월20일,716.33,682.47,675.89,645.61,636.04,723.57,746.35,692.53,607.20,682.55,623.06,614.38,584.61,614.96,626.76,603.17,623.35
2020년06월21일,716.33,677.60,678.18,648.59,643.87,725.36,743.64,696.46,608.47,686.22,624.92,617.11,585.90,616.43,628.64,604.12,624.41
2020년06월22일,716.33,677.60,674.61,652.18,644.29,726.31,743.96,697.80,609.75,688.35,625.69,618.18,584.33,617.69,629.32,603.71,624.41
2020년06월23일,716.33,685.10,675.10,652.31,644.69,715.88,744.43,699.12,611.35,687.17,627.57,620.18,586.76,618.62,632.56,603.43,625.88
2020년06월24일,716.33,678.95,676.14,653.57,650.73,715.88,742.04,699.20,614.48,689.60,629.25,619.75,588.35,621.67,633.95,603.43,625.88
2020년06월25일,716.33,678.90,677.14,663.79,646.39,715.88,744.16,699.80,616.65,686.62,630.78,620.27,587.96,622.32,636.02,604.24,622.94
2020년06월26일,716.33,688.54,678.40,665.40,646.68,716.64,744.81,700.68,616.75,688.45,632.50,623.60,588.96,623.80,636.88,602.09,625.88
2020년06월27일,716.33,696.86,678.10,664.28,641.68,718.47,746.83,701.93,618.27,689.30,632.75,625.23,590.42,624.64,637.75,600.98,628.70
2020년06월28일,716.33,698.82,680.74,664.28,647.86,718.47,746.47,704.75,618.69,689.35,633.59,625.72,593.36,625.67,639.55,601.15,638.22
2020년06월29일,716.33,698.82,680.74,656.56,643.17,727.44,746.31,704.76,619.54,690.50,633.40,626.21,593.90,626.11,639.98,599.09,636.55
2020년06월30일,716.33,705.12,680.92,658.02,640.08,728.55,745.72,706.00,620.22,692.64,634.79,625.58,595.97,627.56,642.05,599.46,641.72
2020년07월01일,716.33,698.87,680.90,659.07,639.21,728.55,745.80,704.00,622.64,695.12,634.22,629.14,597.36,628.63,640.63,601.13,646.66
2020년07월02일,716.33,698.87,682.40,660.97,641.95,729.11,746.88,705.73,623.93,694.21,635.59,628.51,599.81,630.01,642.40,601.64,648.05
2020년07월03일,716.33,706.92,682.72,657.00,645.00,729.11,748.87,706.79,626.55,696.82,635.92,630.09,598.78,631.33,644.56,600.61,648.05
2020년07월04일,716.33,695.95,685.48,653.47,644.56,729.11,753.53,707.14,626.36,699.06,637.05,630.74,601.28,632.08,643.92,601.08,648.05
2020년07월05일,716.33,695.95,686.73,658.09,635.63,729.11,753.06,706.86,627.50,699.25,637.17,630.65,601.48,631.77,642.97,598.45,639.72
2020년07월06일,716.33,708.12,688.68,640.92,636.22,731.88,755.35,706.47,626.65,698.41,638.80,631.35,601.27,631.56,643.84,599.19,639.72
2020년07월07일,716.33,704.29,689.91,648.81,646.26,729.88,755.35,708.44,626.73,699.16,639.01,633.08,601.53,632.42,644.95,599.34,642.50
2020년07월08일,716.33,704.29,690.43,649.05,645.82,729.33,756.60,708.10,626.43,698.98,638.86,633.18,603.79,632.74,645.89,599.24,642.50
2020년07월09일,755.00,706.37,690.43,655.15,646.69,734.10,757.70,708.32,627.93,700.06,640.73,634.12,604.44,632.84,645.40,601.29,652.50
2020년07월10일,755.00,704.29,690.59,658.10,663.04,734.10,755.92,710.03,627.68,699.28,641.67,632.54,604.37,633.28,645.99,601.29,652.50
2020년07월11일,755.00,704.47,695.34,658.33,655.54,734.10,755.92,710.12,627.47,699.76,641.69,634.52,605.53,634.04,645.36,603.45,652.50
2020년07월12일,716.33,706.37,694.07,658.41,655.78,734.90,755.92,709.53,627.87,700.65,641.51,634.47,606.40,633.94,645.38,603.13,652.50
2020년07월13일,716.33,697.95,694.07,658.58,655.78,737.40,757.50,708.08,628.90,700.86,641.80,634.57,605.79,634.15,644.99,603.75,653.00
2020년07월14일,716.33,697.95,695.89,659.97,656.17,737.40,756.77,708.54,630.53,699.34,642.85,635.07,606.81,634.65,644.17,604.93,653.00
2020년07월15일,716.33,697.95,695.98,661.83,647.47,727.52,755.80,708.01,629.43,699.94,641.94,635.49,607.18,634.35,645.45,605.29,653.00
2020년07월16일,716.33,697.95,692.90,669.53,664.37,735.15,754.63,708.26,629.95,700.43,643.20,636.53,609.22,634.73,645.94,603.87,653.00
2020년07월17일,716.33,697.95,692.90,670.56,649.78,734.15,755.00,708.02,631.49,700.06,640.18,635.62,610.28,634.59,644.91,604.27,653.00
2020년07월18일,716.33,697.95,689.68,670.65,651.87,734.15,754.83,707.97,632.02,702.10,641.61,634.46,609.22,634.90,646.15,604.27,654.05
2020년07월19일,716.33,697.95,687.79,671.42,651.87,734.15,755.16,709.48,631.91,701.00,642.40,634.60,608.71,635.75,646.53,603.64,654.05
2020년07월20일,716.33,697.95,687.79,671.50,648.86,732.63,755.49,710.39,631.92,700.34,641.20,633.61,609.05,636.45,646.96,606.03,654.05
2020년07월21일,716.33,684.22,687.98,671.42,648.86,729.63,755.70,709.52,632.52,701.66,641.16,633.87,608.72,637.16,646.70,601.76,654.05
2020년07월22일,694.50,685.85,688.15,670.90,643.87,729.63,755.37,709.73,633.56,702.24,640.52,632.57,607.52,637.73,646.31,603.16,654.05
2020년07월23일,694.50,690.13,688.15,670.92,643.87,729.63,755.37,710.27,634.13,700.10,640.94,632.39,608.18,636.06,647.38,602.57,654.05
2020년07월24일,694.50,690.13,693.10,670.95,643.87,734.15,754.48,711.82,634.24,700.28,641.63,631.96,607.49,635.71,647.96,602.23,654.05
2020년07월25일,694.50,688.39,692.20,662.76,647.12,727.65,754.80,710.29,635.50,700.39,640.07,631.22,607.92,635.85,647.34,602.36,655.72
2020년07월26일,694.50,688.39,696.44,655.45,646.86,727.65,755.04,711.39,635.71,698.95,640.59,632.23,606.30,636.88,648.09,602.94,655.72
2020년07월27일,694.50,688.39,696.44,651.91,644.69,727.65,753.93,710.99,635.87,699.34,640.86,632.57,607.07,637.06,646.54,602.93,655.72
2020년07월28일,694.50,688.39,696.50,653.80,646.72,727.65,756.53,709.97,634.37,698.92,639.14,633.07,608.20,636.14,646.71,602.53,655.22
2020년07월29일,694.50,688.39,696.43,655.45,645.60,727.65,757.31,708.89,635.72,699.28,639.77,632.52,608.48,636.83,647.09,602.52,655.22
2020년07월30일,694.50,688.39,696.43,663.47,649.95,727.65,757.62,708.81,635.72,699.09,640.18,633.33,607.71,636.66,647.61,601.87,655.22
2020년07월31일,694.50,688.39,696.43,663.47,656.65,727.65,757.31,708.84,634.43,700.42,640.64,632.53,608.51,636.78,647.30,599.24,656.77
2020년08월01일,694.50,698.66,691.27,663.60,652.30,727.65,757.45,708.17,633.19,701.36,641.59,633.86,609.27,636.68,648.04,602.35,659.55
2020년08월02일,694.50,692.95,692.53,663.60,654.04,720.57,757.45,708.80,634.75,702.52,642.10,634.34,610.54,637.57,646.86,601.29,659.55
2020년08월03일,694.50,692.95,692.53,664.31,654.04,719.36,757.45,708.97,634.40,703.22,642.53,634.84,611.27,637.67,646.02,602.52,659.55
2020년08월04일,694.50,705.75,692.53,665.02,658.39,721.47,756.67,710.90,632.56,702.26,642.17,634.76,610.40,637.26,646.36,603.98,659.55
2020년08월05일,694.50,705.75,688.66,671.75,652.69,719.89,754.30,711.24,632.38,702.92,642.69,634.58,611.30,636.85,647.04,603.38,660.27
2020년08월06일,694.50,705.75,688.66,672.07,652.69,719.88,754.30,710.94,632.76,702.10,642.31,635.80,612.23,636.90,646.65,604.53,660.27
2020년08월07일,694.50,705.75,688.87,672.00,649.65,718.22,750.28,710.47,633.75,702.45,643.03,636.53,609.70,637.37,646.62,604.54,660.27
2020년08월08일,694.50,705.75,688.87,672.00,649.65,725.70,750.28,710.47,633.75,702.46,643.03,636.53,609.70,637.37,646.62,604.54,660.27
2020년08월09일,694.50,705.75,686.94,671.80,657.04,725.70,756.34,711.74,632.08,702.89,643.27,636.07,608.98,637.78,646.31,604.65,661.38
2020년08월10일,694.50,705.75,686.94,671.80,657.04,725.70,758.50,711.92,631.73,703.66,643.43,635.46,609.26,637.98,646.58,604.64,661.38
2020년08월11일,694.50,706.00,686.33,662.65,656.73,725.70,758.50,712.03,631.91,703.43,643.86,634.80,607.88,637.59,648.11,604.64,661.38
2020년08월12일,694.50,706.00,685.96,662.32,654.56,725.70,758.50,712.69,631.62,702.79,642.20,634.30,609.14,637.60,648.82,604.60,659.11
2020년08월13일,694.50,706.00,690.28,662.77,656.73,725.70,758.50,712.73,631.97,702.17,641.55,634.69,610.11,637.82,649.83,603.89,659.11
2020년08월14일,694.50,706.00,692.96,665.05,653.65,725.70,761.71,710.82,633.31,700.67,642.97,635.24,609.76,637.57,649.70,602.93,659.11
2020년08월15일,694.50,706.27,692.96,664.89,651.54,725.70,762.65,712.19,632.89,702.49,643.43,635.50,609.48,637.29,648.68,602.92,659.11
2020년08월16일,694.50,706.27,692.96,666.28,658.00,725.70,763.90,711.56,633.72,703.67,643.41,634.77,609.05,636.45,648.66,604.35,661.38
2020년08월17일,694.50,692.28,692.96,665.50,660.17,725.70,765.78,711.89,633.02,703.62,642.44,634.61,608.90,637.00,648.45,605.55,661.38
2020년08월18일,694.50,706.27,692.96,663.97,660.17,737.05,766.09,711.55,633.99,703.28,643.84,636.02,609.32,637.72,649.08,604.43,661.38
2020년08월19일,716.33,711.65,692.96,670.56,664.75,734.27,761.58,710.51,635.21,703.10,642.00,634.91,611.04,636.85,649.39,604.40,661.38
2020년08월20일,716.33,711.26,696.21,670.35,664.75,734.27,759.67,711.19,636.37,703.76,642.84,635.64,611.50,637.71,649.84,605.26,661.38
2020년08월21일,716.33,710.79,694.55,670.58,664.75,734.27,760.48,710.48,635.25,703.37,641.89,636.14,611.34,638.45,648.63,605.30,661.38
2020년08월22일,716.33,710.79,693.50,668.75,664.95,734.27,759.19,711.40,636.77,703.28,642.29,636.77,611.40,637.52,648.14,606.32,661.38
2020년08월23일,716.33,710.79,689.73,668.31,674.72,734.27,760.06,711.27,637.02,703.22,642.93,636.45,611.32,637.13,647.76,606.07,653.70
2020년08월24일,716.33,710.79,690.85,668.27,668.52,734.27,754.11,711.81,636.25,703.35,642.69,635.65,611.21,636.44,646.67,603.84,653.23
2020년08월25일,716.33,710.79,690.85,660.02,658.59,734.27,754.93,710.61,636.34,704.17,640.83,635.76,610.94,637.30,647.95,603.33,653.23
2020년08월26일,716.33,710.79,690.85,668.20,653.80,734.27,753.95,711.29,636.22,704.26,642.32,635.52,611.38,636.80,649.44,602.45,651.88
2020년08월27일,716.33,710.79,690.85,668.10,652.85,728.36,753.56,711.90,637.55,703.47,643.24,635.09,611.63,636.00,649.19,601.78,651.88
2020년08월28일,716.33,702.56,692.92,669.69,656.04,719.94,754.48,710.83,636.92,702.86,642.65,635.84,610.59,636.18,648.70,605.38,651.88
2020년08월29일,716.33,702.45,692.92,669.61,650.61,719.44,754.80,712.08,636.90,703.08,643.05,635.64,610.29,635.59,647.68,603.68,651.88
2020년08월30일,716.33,702.45,692.60,664.92,651.57,719.44,754.80,712.60,636.04,702.17,643.06,635.33,611.26,635.72,648.47,604.62,651.88
2020년08월31일,716.33,702.56,692.60,665.00,656.09,719.44,754.80,712.99,636.37,703.05,642.87,635.56,610.05,635.33,647.83,604.58,651.88
2020년09월01일,716.33,702.56,689.37,667.94,651.33,719.82,754.48,710.72,637.32,705.51,641.91,636.31,608.93,635.44,647.31,604.39,651.88
2020년09월02일,709.66,702.56,691.83,667.94,651.33,719.82,753.73,710.04,636.67,704.27,642.72,635.02,609.22,637.03,648.86,604.78,651.88
2020년09월03일,709.66,702.13,691.83,665.92,652.14,719.82,753.73,710.87,636.68,703.02,642.34,636.80,610.15,635.90,647.85,605.33,651.88
2020년09월04일,709.66,702.13,691.83,665.70,647.38,719.44,752.22,710.38,636.76,703.49,641.82,636.26,610.25,635.94,647.23,609.38,651.88
2020년09월05일,709.66,710.37,691.83,665.34,641.19,719.44,752.37,709.84,637.15,703.28,641.95,636.35,610.62,636.43,647.45,617.25,658.76
2020년09월06일,709.66,709.96,694.79,665.34,645.47,719.44,754.64,711.27,635.63,702.95,641.78,636.86,611.63,636.88,648.16,621.78,658.76
2020년09월07일,709.66,709.96,694.96,665.30,645.00,719.44,754.48,711.47,636.52,702.96,641.80,636.83,611.56,635.57,648.35,622.08,658.76
2020년09월08일,709.66,707.87,689.50,665.30,645.95,721.94,754.48,710.56,636.10,704.31,641.46,636.78,610.94,635.71,649.36,627.23,658.76
2020년09월09일,709.66,697.78,689.52,665.12,645.95,717.11,755.61,710.71,635.90,701.34,642.36,636.42,611.30,635.55,648.79,628.15,658.76
2020년09월10일,709.66,697.78,692.69,664.63,645.95,717.11,759.69,709.89,635.70,703.69,641.85,635.77,611.12,635.59,648.22,628.11,658.76
2020년09월11일,709.66,697.26,689.51,664.63,645.95,719.61,758.58,711.70,635.90,703.55,642.08,635.63,611.16,635.39,646.64,628.64,658.76
2020년09월12일,684.50,697.69,688.60,665.29,645.95,719.61,758.58,711.24,635.24,703.94,642.97,635.54,609.68,634.33,646.01,629.20,658.76
2020년09월13일,709.66,694.86,688.50,670.60,644.52,719.38,759.38,711.91,634.98,703.04,642.52,635.46,609.54,634.50,646.47,631.31,658.76
2020년09월14일,709.66,693.95,685.74,670.85,639.76,713.47,759.69,711.86,634.64,703.33,641.94,635.25,608.67,633.84,646.84,632.09,658.76
2020년09월15일,755.00,700.30,685.01,670.60,641.75,713.47,759.34,712.22,636.24,703.24,641.60,635.47,607.74,633.89,646.77,631.00,658.76
2020년09월16일,755.00,700.00,684.76,668.51,641.75,710.82,755.79,710.15,636.68,702.83,643.64,632.54,606.59,633.17,646.75,630.39,654.23
2020년09월17일,709.66,700.00,683.48,669.12,645.52,710.58,754.82,708.62,636.27,701.12,644.23,633.45,608.39,632.51,646.05,629.78,656.11
2020년09월18일,709.66,708.33,685.70,668.68,650.30,707.94,754.80,707.00,635.79,700.12,642.53,632.94,608.27,631.60,645.84,630.54,656.11
2020년09월19일,709.66,706.40,684.35,672.17,651.35,707.94,754.41,705.30,634.72,699.72,641.23,632.25,607.57,631.00,646.44,630.57,656.11
2020년09월20일,709.66,705.60,684.19,670.95,640.89,716.16,751.53,704.86,633.80,697.71,641.95,632.83,606.91,632.03,645.68,630.60,656.11
2020년09월21일,709.66,705.60,683.89,670.95,639.31,713.66,749.11,703.24,631.41,697.34,638.71,632.45,606.62,632.20,645.02,628.96,656.11
2020년09월22일,709.66,696.25,685.96,670.70,641.50,716.16,751.37,701.86,631.32,696.57,637.55,630.67,604.05,631.23,644.68,629.43,656.11
2020년09월23일,684.50,695.41,683.78,669.39,637.50,712.11,755.31,700.29,629.52,694.59,638.15,630.89,605.46,630.21,643.32,623.38,656.11
2020년09월24일,684.50,704.00,683.29,668.95,620.75,714.61,755.00,699.76,629.24,695.70,636.39,630.79,604.64,629.56,643.21,622.78,652.35
2020년09월25일,684.50,704.00,684.27,668.80,620.25,713.88,755.07,701.06,627.87,695.58,636.24,630.39,602.96,628.98,642.10,623.78,652.35
2020년09월26일,684.50,704.00,683.57,669.54,624.50,711.38,752.45,701.33,628.50,695.78,635.70,629.87,603.18,629.75,640.96,620.62,651.76
2020년09월27일,709.66,698.33,683.40,670.51,630.47,711.38,753.59,701.06,628.52,696.20,634.57,629.45,601.25,628.71,641.45,619.41,651.76
2020년09월28일,755.00,694.16,682.85,670.51,641.95,711.38,753.12,701.79,627.57,697.23,635.61,629.90,601.33,628.85,640.94,620.13,651.76
2020년09월29일,755.00,680.86,683.28,669.40,648.54,718.94,752.34,701.74,625.79,696.91,635.11,629.04,600.92,628.58,640.27,616.76,651.76
2020년09월30일,755.00,680.86,683.34,671.38,649.04,718.68,748.11,700.11,625.90,698.22,634.40,628.56,601.09,627.46,640.09,603.24,651.76
2020년10월01일,750.00,680.86,683.34,670.45,651.95,718.94,749.53,699.64,626.78,697.18,634.69,629.87,600.21,627.30,640.22,598.43,648.82
2020년10월02일,750.00,680.86,683.34,670.00,647.79,721.31,749.53,700.00,627.15,696.49,634.85,629.84,600.45,627.19,639.76,597.17,648.29
2020년10월03일,750.00,680.86,682.30,670.00,647.79,718.94,747.06,699.27,626.09,696.83,634.47,629.14,600.42,625.85,640.08,592.63,648.29
2020년10월04일,750.00,680.86,682.30,661.71,649.86,721.31,748.88,698.37,625.73,696.83,633.96,628.06,601.27,626.17,639.06,593.59,648.29
2020년10월05일,750.00,680.00,682.30,661.71,651.17,718.94,748.56,698.13,627.97,696.00,633.70,627.88,600.80,625.93,639.44,591.24,648.29
2020년10월06일,750.00,699.24,682.30,660.71,649.47,721.31,748.58,698.66,627.60,694.72,632.31,625.61,599.73,625.49,638.34,589.39,648.29
2020년10월07일,755.00,699.24,681.25,660.17,650.45,718.94,748.34,698.82,628.06,695.79,632.47,625.24,601.56,624.63,638.52,590.09,648.29
2020년10월08일,709.66,699.24,680.10,666.16,650.91,718.94,746.30,697.89,627.89,695.39,632.48,624.20,599.69,623.95,638.03,588.95,648.29
2020년10월09일,709.66,698.84,679.42,664.58,638.52,715.83,747.45,695.67,628.42,695.59,630.50,623.14,599.82,622.91,638.07,587.85,646.64
2020년10월10일,709.66,698.84,676.36,659.93,638.52,715.83,747.75,696.39,627.56,694.61,629.94,623.35,602.24,622.81,638.29,583.68,646.64
2020년10월11일,709.66,698.84,674.10,659.93,637.22,718.94,749.15,696.33,627.32,693.92,630.53,624.02,601.35,622.95,638.99,584.43,646.64
2020년10월12일,709.66,698.84,674.10,659.93,633.13,717.89,749.15,696.20,627.22,694.05,631.51,623.75,601.34,622.49,639.20,584.29,646.64
2020년10월13일,709.66,698.84,674.28,660.16,632.22,717.89,747.20,697.28,626.50,694.97,629.80,622.53,600.39,622.47,637.78,584.27,646.64
2020년10월14일,709.66,698.84,670.89,659.72,623.13,717.89,746.89,696.53,625.69,695.14,629.57,622.00,599.20,621.71,637.38,583.25,646.64
2020년10월15일,709.66,698.84,673.57,657.25,611.72,720.26,747.75,696.39,624.96,694.55,629.35,622.13,599.25,621.93,637.78,582.69,646.64
2020년10월16일,709.66,691.26,673.50,652.55,611.27,719.31,747.07,694.39,625.84,695.31,629.92,621.71,597.30,621.14,637.34,582.51,646.64
2020년10월17일,684.50,692.87,673.50,653.00,617.27,719.31,746.85,694.22,623.60,693.85,629.91,621.08,597.66,620.73,635.83,582.69,646.64
2020년10월18일,684.50,692.87,672.89,653.07,616.81,707.88,746.73,695.02,623.78,692.69,630.28,621.12,597.03,621.00,635.46,582.56,649.58
2020년10월19일,709.66,692.87,672.89,654.34,616.81,710.38,744.25,694.70,622.59,692.65,629.24,621.31,598.12,620.41,635.63,582.22,649.58
2020년10월20일,709.66,692.87,672.23,654.34,624.09,710.38,744.25,694.85,622.67,693.55,627.54,620.45,594.82,619.90,635.82,581.14,649.58
2020년10월21일,709.66,690.79,672.23,654.34,630.00,710.38,748.15,693.32,621.56,691.12,627.29,618.73,594.68,619.58,635.15,580.67,648.00
2020년10월22일,709.66,690.79,674.29,654.21,624.09,710.38,746.33,692.33,620.73,690.50,625.83,620.37,594.02,618.81,634.08,582.08,648.00
2020년10월23일,709.66,699.16,677.63,654.00,626.36,707.88,746.33,692.26,620.28,690.65,625.95,619.83,593.37,619.30,634.72,581.99,645.05
2020년10월24일,703.00,699.16,674.49,653.75,619.68,699.27,746.33,692.06,620.78,690.06,625.42,619.51,591.63,619.01,633.19,581.12,641.52
2020년10월25일,703.00,699.16,673.85,651.62,625.90,707.88,746.33,691.39,620.57,689.79,625.20,618.71,591.14,619.10,632.50,580.71,641.52
2020년10월26일,703.00,699.16,673.67,650.48,625.00,707.88,739.48,690.63,618.25,690.14,622.58,619.25,590.73,618.74,632.93,583.22,641.52
2020년10월27일,703.00,699.16,672.38,650.56,620.00,708.72,741.09,691.17,617.85,688.95,622.02,619.02,590.63,618.28,631.48,580.82,643.29
