,날짜,지역,일반유가
0,2021-08-17,인천,1439.36
0,2021-08-17,광주,1429.22
0,2021-08-17,대전,1432.88
0,2021-08-17,울산,1429.81
0,2021-08-17,경기,1448.08
0,2021-08-17,강원,1450.72
0,2021-08-17,충북,1443.63
0,2021-08-17,충남,1439.25
0,2021-08-17,전북,1428.32
0,2021-08-17,전남,1437.85
0,2021-08-17,경북,1424.37
0,2021-08-17,경남,1428.37
0,2021-08-17,제주,1508.3
0,2021-08-17,세종,1444.65
0,2021-08-18,서울,1527.25
0,2021-08-18,부산,1430.25
0,2021-08-18,대구,1419.01
0,2021-08-18,인천,1439.0
0,2021-08-18,광주,1429.04
0,2021-08-18,대전,1432.51
0,2021-08-18,울산,1429.0
0,2021-08-18,경기,1447.75
0,2021-08-18,강원,1450.43
0,2021-08-18,충북,1443.4
0,2021-08-18,충남,1439.12
0,2021-08-18,전북,1428.21
0,2021-08-18,전남,1437.76
0,2021-08-18,경북,1424.19
0,2021-08-18,경남,1428.47
0,2021-08-18,제주,1505.22
0,2021-08-18,세종,1444.21
0,2021-08-19,서울,1527.49
0,2021-08-19,부산,1429.67
0,2021-08-19,대구,1418.57
0,2021-08-19,인천,1438.68
0,2021-08-19,광주,1428.63
0,2021-08-19,대전,1431.73
0,2021-08-19,울산,1428.14
0,2021-08-19,경기,1447.45
0,2021-08-19,강원,1450.21
0,2021-08-19,충북,1443.36
0,2021-08-19,충남,1439.2
0,2021-08-19,전북,1427.64
0,2021-08-19,전남,1437.5
0,2021-08-19,경북,1424.26
0,2021-08-19,경남,1427.86
0,2021-08-19,제주,1486.01
0,2021-08-19,세종,1443.47
0,2021-08-20,서울,1526.68
0,2021-08-20,부산,1429.82
0,2021-08-20,대구,1417.85
0,2021-08-20,인천,1438.29
0,2021-08-20,광주,1428.13
0,2021-08-20,대전,1431.01
0,2021-08-20,울산,1427.5
0,2021-08-20,경기,1447.16
0,2021-08-20,강원,1449.83
0,2021-08-20,충북,1443.0
0,2021-08-20,충남,1438.8
0,2021-08-20,전북,1427.32
0,2021-08-20,전남,1437.53
0,2021-08-20,경북,1423.66
0,2021-08-20,경남,1427.74
0,2021-08-20,제주,1479.45
0,2021-08-20,세종,1443.84
0,2021-08-21,서울,1525.33
0,2021-08-21,부산,1429.05
0,2021-08-21,대구,1417.33
0,2021-08-21,인천,1437.97
0,2021-08-21,광주,1427.78
0,2021-08-21,대전,1430.15
0,2021-08-21,울산,1426.67
0,2021-08-21,경기,1446.59
0,2021-08-21,강원,1449.64
0,2021-08-21,충북,1442.57
0,2021-08-21,충남,1437.94
0,2021-08-21,전북,1426.57
0,2021-08-21,전남,1437.33
0,2021-08-21,경북,1423.07
0,2021-08-21,경남,1427.38
0,2021-08-21,제주,1478.14
0,2021-08-21,세종,1443.25
0,2021-08-22,서울,1525.23
0,2021-08-22,부산,1428.67
0,2021-08-22,대구,1417.09
0,2021-08-22,인천,1437.91
0,2021-08-22,광주,1427.65
0,2021-08-22,대전,1430.07
0,2021-08-22,울산,1426.62
0,2021-08-22,경기,1446.52
0,2021-08-22,강원,1449.55
0,2021-08-22,충북,1442.34
0,2021-08-22,충남,1438.27
0,2021-08-22,전북,1426.24
0,2021-08-22,전남,1437.34
0,2021-08-22,경북,1422.98
0,2021-08-22,경남,1427.15
0,2021-08-22,제주,1477.36
0,2021-08-22,세종,1442.96
0,2021-08-23,서울,1526.8
0,2021-08-23,부산,1429.18
0,2021-08-23,대구,1416.88
0,2021-08-23,인천,1437.48
0,2021-08-23,광주,1427.47
0,2021-08-23,대전,1429.03
0,2021-08-23,울산,1426.11
0,2021-08-23,경기,1446.25
0,2021-08-23,강원,1449.43
0,2021-08-23,충북,1442.15
0,2021-08-23,충남,1437.61
0,2021-08-23,전북,1425.81
0,2021-08-23,전남,1437.48
0,2021-08-23,경북,1422.91
0,2021-08-23,경남,1427.15
0,2021-08-23,제주,1477.2
0,2021-08-23,세종,1441.87
0,2021-08-24,서울,1526.35
0,2021-08-24,부산,1428.82
0,2021-08-24,대구,1416.45
0,2021-08-24,인천,1438.31
0,2021-08-24,광주,1427.03
0,2021-08-24,대전,1427.61
0,2021-08-24,울산,1425.92
0,2021-08-24,경기,1445.67
0,2021-08-24,강원,1449.07
0,2021-08-24,충북,1441.86
0,2021-08-24,충남,1437.35
0,2021-08-24,전북,1425.5
0,2021-08-24,전남,1437.22
0,2021-08-24,경북,1422.49
0,2021-08-24,경남,1427.0
0,2021-08-24,제주,1476.2
0,2021-08-24,세종,1441.65
0,2021-08-25,서울,1525.38
0,2021-08-25,부산,1428.58
0,2021-08-25,대구,1416.22
0,2021-08-25,인천,1437.97
0,2021-08-25,광주,1426.79
0,2021-08-25,대전,1427.01
0,2021-08-25,울산,1425.43
0,2021-08-25,경기,1445.27
0,2021-08-25,강원,1449.16
0,2021-08-25,충북,1441.64
0,2021-08-25,충남,1437.35
0,2021-08-25,전북,1424.88
0,2021-08-25,전남,1437.14
0,2021-08-25,경북,1422.29
0,2021-08-25,경남,1426.77
0,2021-08-25,제주,1475.94
0,2021-08-25,세종,1441.35
0,2021-08-26,서울,1525.42
0,2021-08-26,부산,1428.56
0,2021-08-26,대구,1416.25
0,2021-08-26,인천,1437.27
0,2021-08-26,광주,1425.57
0,2021-08-26,대전,1426.41
0,2021-08-26,울산,1425.35
0,2021-08-26,경기,1445.11
0,2021-08-26,강원,1449.03
0,2021-08-26,충북,1441.34
0,2021-08-26,충남,1437.33
0,2021-08-26,전북,1424.82
0,2021-08-26,전남,1436.9
0,2021-08-26,경북,1422.22
0,2021-08-26,경남,1426.6
0,2021-08-26,제주,1475.51
0,2021-08-26,세종,1441.06
0,2021-08-27,서울,1524.94
0,2021-08-27,부산,1428.15
0,2021-08-27,대구,1415.74
0,2021-08-27,인천,1437.4
0,2021-08-27,광주,1426.06
0,2021-08-27,대전,1426.18
0,2021-08-27,울산,1424.71
0,2021-08-27,경기,1444.74
0,2021-08-27,강원,1449.1
0,2021-08-27,충북,1441.17
0,2021-08-27,충남,1437.22
0,2021-08-27,전북,1424.45
0,2021-08-27,전남,1436.87
0,2021-08-27,경북,1421.83
0,2021-08-27,경남,1426.38
0,2021-08-27,제주,1474.48
0,2021-08-27,세종,1440.76
0,2021-08-28,서울,1523.55
0,2021-08-28,부산,1427.33
0,2021-08-28,대구,1415.65
0,2021-08-28,인천,1437.18
0,2021-08-28,광주,1425.94
0,2021-08-28,대전,1425.89
0,2021-08-28,울산,1424.65
0,2021-08-28,경기,1444.32
0,2021-08-28,강원,1448.68
0,2021-08-28,충북,1440.73
0,2021-08-28,충남,1436.96
0,2021-08-28,전북,1424.18
0,2021-08-28,전남,1437.05
0,2021-08-28,경북,1421.91
0,2021-08-28,경남,1426.03
0,2021-08-28,제주,1474.04
0,2021-08-28,세종,1440.76
0,2021-08-29,서울,1523.67
0,2021-08-29,부산,1426.77
0,2021-08-29,대구,1415.58
0,2021-08-29,인천,1436.91
0,2021-08-29,광주,1425.19
0,2021-08-29,대전,1425.86
0,2021-08-29,울산,1424.22
0,2021-08-29,경기,1443.92
0,2021-08-29,강원,1448.47
0,2021-08-29,충북,1440.69
0,2021-08-29,충남,1436.85
0,2021-08-29,전북,1423.74
0,2021-08-29,전남,1436.73
0,2021-08-29,경북,1421.58
0,2021-08-29,경남,1425.76
0,2021-08-29,제주,1474.01
0,2021-08-29,세종,1440.76
0,2021-08-30,서울,1524.92
0,2021-08-30,부산,1427.6
0,2021-08-30,대구,1415.48
0,2021-08-30,인천,1437.67
0,2021-08-30,광주,1425.63
0,2021-08-30,대전,1425.63
0,2021-08-30,울산,1424.89
0,2021-08-30,경기,1444.09
0,2021-08-30,강원,1448.38
0,2021-08-30,충북,1440.56
0,2021-08-30,충남,1436.95
0,2021-08-30,전북,1423.64
0,2021-08-30,전남,1436.89
0,2021-08-30,경북,1421.64
0,2021-08-30,경남,1425.99
0,2021-08-30,제주,1473.39
0,2021-08-30,세종,1440.76
0,2021-08-31,서울,1524.44
0,2021-08-31,부산,1427.19
0,2021-08-31,대구,1415.44
0,2021-08-31,인천,1437.48
0,2021-08-31,광주,1425.82
0,2021-08-31,대전,1425.31
0,2021-08-31,울산,1424.65
0,2021-08-31,경기,1443.83
0,2021-08-31,강원,1448.18
0,2021-08-31,충북,1440.57
0,2021-08-31,충남,1436.89
0,2021-08-31,전북,1423.46
0,2021-08-31,전남,1436.52
0,2021-08-31,경북,1421.82
0,2021-08-31,경남,1426.05
0,2021-08-31,제주,1473.23
0,2021-08-31,세종,1440.9
0,2021-09-01,서울,1524.47
0,2021-09-01,부산,1427.7
0,2021-09-01,대구,1414.51
0,2021-09-01,인천,1437.05
0,2021-09-01,광주,1425.39
0,2021-09-01,대전,1425.23
0,2021-09-01,울산,1423.5
0,2021-09-01,경기,1443.36
0,2021-09-01,강원,1447.98
0,2021-09-01,충북,1439.87
0,2021-09-01,충남,1436.13
0,2021-09-01,전북,1423.29
0,2021-09-01,전남,1436.56
0,2021-09-01,경북,1421.37
0,2021-09-01,경남,1426.32
0,2021-09-01,제주,1473.33
0,2021-09-01,세종,1439.87
0,2021-09-02,서울,1524.0
0,2021-09-02,부산,1426.82
0,2021-09-02,대구,1414.59
0,2021-09-02,인천,1437.23
0,2021-09-02,광주,1425.45
0,2021-09-02,대전,1424.93
0,2021-09-02,울산,1423.14
0,2021-09-02,경기,1443.11
0,2021-09-02,강원,1447.89
0,2021-09-02,충북,1439.67
0,2021-09-02,충남,1436.2
0,2021-09-02,전북,1422.97
0,2021-09-02,전남,1436.53
0,2021-09-02,경북,1421.44
0,2021-09-02,경남,1425.8
0,2021-09-02,제주,1472.94
0,2021-09-02,세종,1439.63
0,2021-09-03,서울,1523.67
0,2021-09-03,부산,1426.63
0,2021-09-03,대구,1413.97
0,2021-09-03,인천,1437.11
0,2021-09-03,광주,1424.76
0,2021-09-03,대전,1424.62
0,2021-09-03,울산,1422.99
0,2021-09-03,경기,1442.74
0,2021-09-03,강원,1447.48
0,2021-09-03,충북,1439.49
0,2021-09-03,충남,1436.16
0,2021-09-03,전북,1423.02
0,2021-09-03,전남,1436.46
0,2021-09-03,경북,1421.09
0,2021-09-03,경남,1425.43
0,2021-09-03,제주,1473.11
0,2021-09-03,세종,1439.19
0,2021-09-04,서울,1522.01
0,2021-09-04,부산,1426.43
0,2021-09-04,대구,1413.51
0,2021-09-04,인천,1436.69
0,2021-09-04,광주,1424.85
0,2021-09-04,대전,1424.6
0,2021-09-04,울산,1422.75
0,2021-09-04,경기,1442.31
0,2021-09-04,강원,1447.38
0,2021-09-04,충북,1439.21
0,2021-09-04,충남,1436.02
0,2021-09-04,전북,1422.59
0,2021-09-04,전남,1436.08
0,2021-09-04,경북,1420.99
0,2021-09-04,경남,1425.21
0,2021-09-04,제주,1472.86
0,2021-09-04,세종,1439.5
0,2021-09-05,서울,1521.98
0,2021-09-05,부산,1425.96
0,2021-09-05,대구,1413.43
0,2021-09-05,인천,1436.68
0,2021-09-05,광주,1424.67
0,2021-09-05,대전,1424.64
0,2021-09-05,울산,1422.47
0,2021-09-05,경기,1441.81
0,2021-09-05,강원,1447.44
0,2021-09-05,충북,1439.03
0,2021-09-05,충남,1436.03
0,2021-09-05,전북,1422.79
0,2021-09-05,전남,1436.16
0,2021-09-05,경북,1420.81
0,2021-09-05,경남,1425.1
0,2021-09-05,제주,1472.82
0,2021-09-05,세종,1439.79
0,2021-09-06,서울,1523.23
0,2021-09-06,부산,1426.4
0,2021-09-06,대구,1413.52
0,2021-09-06,인천,1436.74
0,2021-09-06,광주,1424.8
0,2021-09-06,대전,1424.87
0,2021-09-06,울산,1423.26
0,2021-09-06,경기,1441.86
0,2021-09-06,강원,1447.59
0,2021-09-06,충북,1439.03
0,2021-09-06,충남,1435.94
0,2021-09-06,전북,1422.44
0,2021-09-06,전남,1436.4
0,2021-09-06,경북,1421.05
0,2021-09-06,경남,1425.06
0,2021-09-06,제주,1473.07
0,2021-09-06,세종,1439.19
0,2021-09-07,서울,1523.21
0,2021-09-07,부산,1425.87
0,2021-09-07,대구,1413.51
0,2021-09-07,인천,1436.34
0,2021-09-07,광주,1424.78
0,2021-09-07,대전,1424.69
0,2021-09-07,울산,1422.04
0,2021-09-07,경기,1441.62
0,2021-09-07,강원,1447.41
0,2021-09-07,충북,1438.68
0,2021-09-07,충남,1435.91
0,2021-09-07,전북,1422.37
0,2021-09-07,전남,1436.28
0,2021-09-07,경북,1420.74
0,2021-09-07,경남,1425.25
0,2021-09-07,제주,1472.73
0,2021-09-07,세종,1437.73
0,2021-09-08,서울,1522.72
0,2021-09-08,부산,1426.08
0,2021-09-08,대구,1413.35
0,2021-09-08,인천,1436.06
0,2021-09-08,광주,1425.02
0,2021-09-08,대전,1425.11
0,2021-09-08,울산,1420.71
0,2021-09-08,경기,1441.24
0,2021-09-08,강원,1447.17
0,2021-09-08,충북,1438.63
0,2021-09-08,충남,1435.81
0,2021-09-08,전북,1422.43
0,2021-09-08,전남,1436.33
0,2021-09-08,경북,1420.56
0,2021-09-08,경남,1424.55
0,2021-09-08,제주,1473.17
0,2021-09-08,세종,1437.68
0,2021-09-09,서울,1522.51
0,2021-09-09,부산,1426.26
0,2021-09-09,대구,1412.75
0,2021-09-09,인천,1436.39
0,2021-09-09,광주,1424.63
0,2021-09-09,대전,1425.15
0,2021-09-09,울산,1420.83
0,2021-09-09,경기,1441.04
0,2021-09-09,강원,1447.64
0,2021-09-09,충북,1438.54
0,2021-09-09,충남,1435.6
0,2021-09-09,전북,1422.05
0,2021-09-09,전남,1436.31
0,2021-09-09,경북,1420.43
0,2021-09-09,경남,1424.4
0,2021-09-09,제주,1472.17
0,2021-09-09,세종,1437.97
0,2021-09-10,서울,1522.0
0,2021-09-10,부산,1426.68
0,2021-09-10,대구,1412.66
0,2021-09-10,인천,1436.03
0,2021-09-10,광주,1424.79
0,2021-09-10,대전,1425.36
0,2021-09-10,울산,1420.61
0,2021-09-10,경기,1441.08
0,2021-09-10,강원,1447.56
0,2021-09-10,충북,1438.36
0,2021-09-10,충남,1436.08
0,2021-09-10,전북,1421.88
0,2021-09-10,전남,1436.34
0,2021-09-10,경북,1420.18
0,2021-09-10,경남,1424.63
0,2021-09-10,제주,1472.04
0,2021-09-10,세종,1438.12
0,2021-09-11,서울,1519.42
0,2021-09-11,부산,1426.4
0,2021-09-11,대구,1412.24
0,2021-09-11,인천,1435.65
0,2021-09-11,광주,1425.62
0,2021-09-11,대전,1426.33
0,2021-09-11,울산,1420.06
0,2021-09-11,경기,1440.92
0,2021-09-11,강원,1447.46
0,2021-09-11,충북,1438.17
0,2021-09-11,충남,1435.76
0,2021-09-11,전북,1421.89
0,2021-09-11,전남,1436.11
0,2021-09-11,경북,1420.23
0,2021-09-11,경남,1424.55
0,2021-09-11,제주,1472.32
0,2021-09-11,세종,1437.74
0,2021-09-12,서울,1519.6
0,2021-09-12,부산,1425.76
0,2021-09-12,대구,1411.95
0,2021-09-12,인천,1436.03
0,2021-09-12,광주,1424.49
0,2021-09-12,대전,1426.34
0,2021-09-12,울산,1419.98
0,2021-09-12,경기,1440.67
0,2021-09-12,강원,1447.5
0,2021-09-12,충북,1438.43
0,2021-09-12,충남,1435.95
0,2021-09-12,전북,1421.6
0,2021-09-12,전남,1436.12
0,2021-09-12,경북,1419.87
0,2021-09-12,경남,1424.06
0,2021-09-12,제주,1472.11
0,2021-09-12,세종,1437.74
0,2021-09-13,서울,1521.55
0,2021-09-13,부산,1426.63
0,2021-09-13,대구,1412.71
0,2021-09-13,인천,1436.18
0,2021-09-13,광주,1424.63
0,2021-09-13,대전,1426.42
0,2021-09-13,울산,1420.06
0,2021-09-13,경기,1440.99
0,2021-09-13,강원,1447.26
0,2021-09-13,충북,1438.21
0,2021-09-13,충남,1435.82
0,2021-09-13,전북,1421.81
0,2021-09-13,전남,1436.56
0,2021-09-13,경북,1420.16
0,2021-09-13,경남,1424.08
0,2021-09-13,제주,1472.21
0,2021-09-13,세종,1438.04
0,2021-09-14,서울,1521.07
0,2021-09-14,부산,1425.97
0,2021-09-14,대구,1411.86
0,2021-09-14,인천,1436.01
0,2021-09-14,광주,1424.81
0,2021-09-14,대전,1426.93
0,2021-09-14,울산,1420.43
0,2021-09-14,경기,1440.91
0,2021-09-14,강원,1447.38
0,2021-09-14,충북,1438.13
0,2021-09-14,충남,1436.01
0,2021-09-14,전북,1421.83
0,2021-09-14,전남,1436.2
0,2021-09-14,경북,1420.04
0,2021-09-14,경남,1423.98
0,2021-09-14,제주,1472.07
0,2021-09-14,세종,1438.45
0,2021-09-15,서울,1520.63
0,2021-09-15,부산,1426.23
0,2021-09-15,대구,1411.48
0,2021-09-15,인천,1437.27
0,2021-09-15,광주,1424.57
0,2021-09-15,대전,1427.39
0,2021-09-15,울산,1421.0
0,2021-09-15,경기,1441.02
0,2021-09-15,강원,1447.5
0,2021-09-15,충북,1438.16
0,2021-09-15,충남,1435.86
0,2021-09-15,전북,1421.97
0,2021-09-15,전남,1436.29
0,2021-09-15,경북,1419.98
0,2021-09-15,경남,1424.17
0,2021-09-15,제주,1472.26
0,2021-09-15,세종,1438.46
0,2021-09-16,서울,1520.63
0,2021-09-16,부산,1426.87
0,2021-09-16,대구,1411.84
0,2021-09-16,인천,1436.57
0,2021-09-16,광주,1424.85
0,2021-09-16,대전,1428.28
0,2021-09-16,울산,1420.64
0,2021-09-16,경기,1440.99
0,2021-09-16,강원,1447.74
0,2021-09-16,충북,1438.12
0,2021-09-16,충남,1435.98
0,2021-09-16,전북,1421.95
0,2021-09-16,전남,1436.34
0,2021-09-16,경북,1419.92
0,2021-09-16,경남,1424.18
0,2021-09-16,제주,1472.12
0,2021-09-16,세종,1438.76
0,2021-09-17,서울,1521.15
0,2021-09-17,부산,1427.07
0,2021-09-17,대구,1411.62
0,2021-09-17,인천,1437.55
0,2021-09-17,광주,1424.88
0,2021-09-17,대전,1428.97
0,2021-09-17,울산,1421.01
0,2021-09-17,경기,1441.23
0,2021-09-17,강원,1447.79
0,2021-09-17,충북,1438.49
0,2021-09-17,충남,1436.54
0,2021-09-17,전북,1422.2
0,2021-09-17,전남,1436.53
0,2021-09-17,경북,1419.91
0,2021-09-17,경남,1424.13
0,2021-09-17,제주,1472.29
0,2021-09-17,세종,1438.84
0,2021-09-18,서울,1519.03
0,2021-09-18,부산,1427.06
0,2021-09-18,대구,1411.69
0,2021-09-18,인천,1437.7
0,2021-09-18,광주,1424.76
0,2021-09-18,대전,1430.22
0,2021-09-18,울산,1421.41
0,2021-09-18,경기,1441.09
0,2021-09-18,강원,1448.47
0,2021-09-18,충북,1438.76
0,2021-09-18,충남,1437.07
0,2021-09-18,전북,1422.5
0,2021-09-18,전남,1436.4
0,2021-09-18,경북,1420.35
0,2021-09-18,경남,1424.78
0,2021-09-18,제주,1472.12
0,2021-09-18,세종,1438.84
0,2021-09-19,서울,1519.12
0,2021-09-19,부산,1426.78
0,2021-09-19,대구,1411.72
0,2021-09-19,인천,1437.67
0,2021-09-19,광주,1424.32
0,2021-09-19,대전,1430.86
0,2021-09-19,울산,1421.5
0,2021-09-19,경기,1441.3
0,2021-09-19,강원,1448.33
0,2021-09-19,충북,1439.03
0,2021-09-19,충남,1437.26
0,2021-09-19,전북,1422.31
0,2021-09-19,전남,1436.54
0,2021-09-19,경북,1420.3
0,2021-09-19,경남,1424.53
0,2021-09-19,제주,1472.12
0,2021-09-19,세종,1439.13
0,2021-09-20,서울,1521.28
0,2021-09-20,부산,1426.98
0,2021-09-20,대구,1411.74
0,2021-09-20,인천,1437.78
0,2021-09-20,광주,1424.34
0,2021-09-20,대전,1431.3
0,2021-09-20,울산,1420.87
0,2021-09-20,경기,1441.14
0,2021-09-20,강원,1448.74
0,2021-09-20,충북,1439.17
0,2021-09-20,충남,1437.47
0,2021-09-20,전북,1422.62
0,2021-09-20,전남,1436.51
0,2021-09-20,경북,1420.42
0,2021-09-20,경남,1424.74
0,2021-09-20,제주,1472.05
0,2021-09-20,세종,1439.52
0,2021-09-21,서울,1521.95
0,2021-09-21,부산,1426.53
0,2021-09-21,대구,1411.96
0,2021-09-21,인천,1437.97
0,2021-09-21,광주,1424.33
0,2021-09-21,대전,1431.42
0,2021-09-21,울산,1420.88
0,2021-09-21,경기,1441.2
0,2021-09-21,강원,1448.84
0,2021-09-21,충북,1439.35
0,2021-09-21,충남,1437.37
0,2021-09-21,전북,1422.77
0,2021-09-21,전남,1436.67
0,2021-09-21,경북,1420.18
0,2021-09-21,경남,1424.73
0,2021-09-21,제주,1472.18
0,2021-09-21,세종,1438.99
0,2021-09-22,서울,1521.04
0,2021-09-22,부산,1426.54
0,2021-09-22,대구,1411.85
0,2021-09-22,인천,1438.51
0,2021-09-22,광주,1424.72
0,2021-09-22,대전,1431.7
0,2021-09-22,울산,1419.96
0,2021-09-22,경기,1440.71
0,2021-09-22,강원,1449.2
0,2021-09-22,충북,1438.48
0,2021-09-22,충남,1437.06
0,2021-09-22,전북,1422.19
0,2021-09-22,전남,1436.41
0,2021-09-22,경북,1419.85
0,2021-09-22,경남,1424.42
0,2021-09-22,제주,1472.03
0,2021-09-22,세종,1439.86
0,2021-09-23,서울,1521.06
0,2021-09-23,부산,1427.52
0,2021-09-23,대구,1412.4
0,2021-09-23,인천,1438.46
0,2021-09-23,광주,1424.62
0,2021-09-23,대전,1432.47
0,2021-09-23,울산,1421.18
0,2021-09-23,경기,1442.04
0,2021-09-23,강원,1448.85
0,2021-09-23,충북,1439.23
0,2021-09-23,충남,1437.61
0,2021-09-23,전북,1423.07
0,2021-09-23,전남,1436.84
0,2021-09-23,경북,1419.93
0,2021-09-23,경남,1425.07
0,2021-09-23,제주,1472.19
0,2021-09-23,세종,1438.89
0,2021-09-24,서울,1522.8
0,2021-09-24,부산,1427.82
0,2021-09-24,대구,1412.64
0,2021-09-24,인천,1439.94
0,2021-09-24,광주,1424.78
0,2021-09-24,대전,1433.33
0,2021-09-24,울산,1421.88
0,2021-09-24,경기,1442.78
0,2021-09-24,강원,1449.46
0,2021-09-24,충북,1439.4
0,2021-09-24,충남,1438.01
0,2021-09-24,전북,1423.16
0,2021-09-24,전남,1436.95
0,2021-09-24,경북,1420.29
0,2021-09-24,경남,1425.76
0,2021-09-24,제주,1472.02
0,2021-09-24,세종,1439.27
0,2021-09-25,서울,1521.9
0,2021-09-25,부산,1427.53
0,2021-09-25,대구,1412.88
0,2021-09-25,인천,1440.46
0,2021-09-25,광주,1425.55
0,2021-09-25,대전,1434.3
0,2021-09-25,울산,1422.1
0,2021-09-25,경기,1442.73
0,2021-09-25,강원,1449.88
0,2021-09-25,충북,1439.84
0,2021-09-25,충남,1437.96
0,2021-09-25,전북,1423.9
0,2021-09-25,전남,1437.05
0,2021-09-25,경북,1420.3
0,2021-09-25,경남,1425.47
0,2021-09-25,제주,1472.12
0,2021-09-25,세종,1440.11
0,2021-09-26,서울,1522.05
0,2021-09-26,부산,1427.44
0,2021-09-26,대구,1412.62
0,2021-09-26,인천,1440.68
0,2021-09-26,광주,1425.66
0,2021-09-26,대전,1434.79
0,2021-09-26,울산,1422.12
0,2021-09-26,경기,1442.76
0,2021-09-26,강원,1450.06
0,2021-09-26,충북,1439.65
0,2021-09-26,충남,1437.81
0,2021-09-26,전북,1423.72
0,2021-09-26,전남,1437.1
0,2021-09-26,경북,1420.42
0,2021-09-26,경남,1425.9
0,2021-09-26,제주,1472.12
0,2021-09-26,세종,1440.26
0,2021-09-27,서울,1524.75
0,2021-09-27,부산,1427.98
0,2021-09-27,대구,1413.06
0,2021-09-27,인천,1441.6
0,2021-09-27,광주,1426.63
0,2021-09-27,대전,1436.74
0,2021-09-27,울산,1423.22
0,2021-09-27,경기,1443.46
0,2021-09-27,강원,1450.19
0,2021-09-27,충북,1439.8
0,2021-09-27,충남,1438.69
0,2021-09-27,전북,1423.98
0,2021-09-27,전남,1437.14
0,2021-09-27,경북,1420.92
0,2021-09-27,경남,1426.08
0,2021-09-27,제주,1472.4
0,2021-09-27,세종,1441.82
0,2021-09-28,서울,1525.97
0,2021-09-28,부산,1428.66
0,2021-09-28,대구,1413.26
0,2021-09-28,인천,1442.1
0,2021-09-28,광주,1426.88
0,2021-09-28,대전,1437.7
0,2021-09-28,울산,1422.94
0,2021-09-28,경기,1444.08
0,2021-09-28,강원,1450.56
0,2021-09-28,충북,1440.55
0,2021-09-28,충남,1439.22
0,2021-09-28,전북,1424.55
0,2021-09-28,전남,1437.6
0,2021-09-28,경북,1421.49
0,2021-09-28,경남,1426.44
0,2021-09-28,제주,1472.09
0,2021-09-28,세종,1443.46
0,2021-09-29,서울,1526.75
0,2021-09-29,부산,1429.83
0,2021-09-29,대구,1413.68
0,2021-09-29,인천,1442.44
0,2021-09-29,광주,1427.44
0,2021-09-29,대전,1439.82
0,2021-09-29,울산,1424.68
0,2021-09-29,경기,1444.91
0,2021-09-29,강원,1451.43
0,2021-09-29,충북,1441.52
0,2021-09-29,충남,1440.19
0,2021-09-29,전북,1425.13
0,2021-09-29,전남,1437.94
0,2021-09-29,경북,1422.08
0,2021-09-29,경남,1426.81
0,2021-09-29,제주,1471.93
0,2021-09-29,세종,1444.07
0,2021-09-30,서울,1527.98
0,2021-09-30,부산,1428.99
0,2021-09-30,대구,1414.13
0,2021-09-30,인천,1442.89
0,2021-09-30,광주,1428.44
0,2021-09-30,대전,1441.15
0,2021-09-30,울산,1425.4
0,2021-09-30,경기,1445.57
0,2021-09-30,강원,1451.69
0,2021-09-30,충북,1442.81
0,2021-09-30,충남,1441.42
0,2021-09-30,전북,1425.76
0,2021-09-30,전남,1438.67
0,2021-09-30,경북,1422.38
0,2021-09-30,경남,1427.78
0,2021-09-30,제주,1495.49
0,2021-09-30,세종,1444.34
0,2021-10-01,서울,1533.1
0,2021-10-01,부산,1431.11
0,2021-10-01,대구,1415.94
0,2021-10-01,인천,1445.08
0,2021-10-01,광주,1430.56
0,2021-10-01,대전,1443.38
0,2021-10-01,울산,1428.12
0,2021-10-01,경기,1448.41
0,2021-10-01,강원,1454.67
0,2021-10-01,충북,1444.66
0,2021-10-01,충남,1443.98
0,2021-10-01,전북,1427.08
0,2021-10-01,전남,1440.05
0,2021-10-01,경북,1423.97
0,2021-10-01,경남,1429.56
0,2021-10-01,제주,1498.65
0,2021-10-01,세종,1448.0
0,2021-10-02,서울,1532.66
0,2021-10-02,부산,1432.76
0,2021-10-02,대구,1417.66
0,2021-10-02,인천,1449.48
0,2021-10-02,광주,1431.13
0,2021-10-02,대전,1445.46
0,2021-10-02,울산,1428.08
0,2021-10-02,경기,1449.98
0,2021-10-02,강원,1456.98
0,2021-10-02,충북,1445.95
0,2021-10-02,충남,1445.27
0,2021-10-02,전북,1428.64
0,2021-10-02,전남,1440.93
0,2021-10-02,경북,1425.61
0,2021-10-02,경남,1430.84
0,2021-10-02,제주,1498.71
0,2021-10-02,세종,1448.37
0,2021-10-03,서울,1532.18
0,2021-10-03,부산,1432.41
0,2021-10-03,대구,1417.89
0,2021-10-03,인천,1450.65
0,2021-10-03,광주,1431.62
0,2021-10-03,대전,1445.73
0,2021-10-03,울산,1428.44
0,2021-10-03,경기,1450.53
0,2021-10-03,강원,1457.45
0,2021-10-03,충북,1446.15
0,2021-10-03,충남,1446.13
0,2021-10-03,전북,1429.28
0,2021-10-03,전남,1441.57
0,2021-10-03,경북,1426.19
0,2021-10-03,경남,1431.47
0,2021-10-03,제주,1500.02
0,2021-10-03,세종,1448.21
0,2021-10-04,서울,1534.79
0,2021-10-04,부산,1434.12
0,2021-10-04,대구,1418.98
0,2021-10-04,인천,1451.43
0,2021-10-04,광주,1432.53
0,2021-10-04,대전,1447.08
0,2021-10-04,울산,1428.41
0,2021-10-04,경기,1451.83
0,2021-10-04,강원,1458.59
