,날짜,품명,지역,지명,관측지점명,일반유가,면세유가,면적,생산량,수입중량,SPI1,SPI3,EDI,도매가격
1396,2016-10-30,여름,강원,정선군,평창군,1231.38,662.8,1372.0,141239.0,0.0,0.18,-0.81,-1.15,8000.0
1397,2016-10-31,여름,강원,정선군,평창군,1231.64,662.39,1372.0,141239.0,0.0,0.17,-0.83,-1.17,7000.0
1398,2016-11-01,가을,전남,해남군,해남군,1213.97,631.94,1851.0,1128000.0,50775.0,2.72,0.26,0.32,7000.0
1399,2016-11-02,가을,전남,해남군,해남군,1214.3,633.62,1851.0,1128000.0,50775.0,2.57,0.28,0.28,7000.0
1400,2016-11-03,가을,전남,해남군,해남군,1214.66,635.06,1851.0,1128000.0,50775.0,2.57,0.29,0.26,7000.0
1401,2016-11-04,가을,전남,해남군,해남군,1214.56,635.56,1851.0,1128000.0,50775.0,2.58,0.29,0.26,7000.0
1402,2016-11-05,가을,전남,해남군,해남군,1214.51,636.97,1851.0,1128000.0,50775.0,1.93,0.29,0.24,7000.0
1403,2016-11-06,가을,전남,해남군,해남군,1214.0,637.14,1851.0,1128000.0,50775.0,2.0,0.34,0.21,7000.0
1404,2016-11-07,가을,전남,해남군,해남군,1214.61,636.86,1851.0,1128000.0,50775.0,1.87,0.34,0.17,7000.0
1405,2016-11-08,가을,전남,해남군,해남군,1214.73,637.72,1851.0,1128000.0,50775.0,-0.24,0.33,0.16,7000.0
1406,2016-11-09,가을,전남,해남군,해남군,1214.64,637.09,1851.0,1128000.0,50775.0,-0.19,0.42,0.18,7000.0
1407,2016-11-10,가을,전남,해남군,해남군,1214.72,637.86,1851.0,1128000.0,50775.0,-0.2,0.43,0.16,7000.0
1408,2016-11-11,가을,전남,해남군,해남군,1215.12,637.3,1851.0,1128000.0,50775.0,0.19,0.48,0.24,8000.0
1409,2016-11-12,가을,전남,해남군,해남군,1214.69,638.13,1851.0,1128000.0,50775.0,0.21,0.55,0.2,8000.0
1410,2016-11-13,가을,전남,해남군,해남군,1214.63,637.55,1851.0,1128000.0,50775.0,0.27,0.58,0.18,8000.0
1411,2016-11-14,가을,전남,해남군,해남군,1214.67,637.22,1851.0,1128000.0,50775.0,0.98,0.7,0.5,8000.0
1412,2016-11-15,가을,전남,해남군,해남군,1214.16,634.87,1851.0,1128000.0,50775.0,1.23,0.8,0.58,8000.0
1413,2016-11-16,가을,전남,해남군,해남군,1214.22,636.19,1851.0,1128000.0,50775.0,0.77,0.86,0.51,8000.0
1414,2016-11-17,가을,전남,해남군,해남군,1214.09,636.93,1851.0,1128000.0,50775.0,0.71,0.91,0.47,9000.0
1415,2016-11-18,가을,전남,해남군,해남군,1214.1,636.27,1851.0,1128000.0,50775.0,0.65,0.92,0.43,11000.0
1416,2016-11-19,가을,전남,해남군,해남군,1213.52,636.32,1851.0,1128000.0,50775.0,1.17,1.02,0.79,11000.0
1417,2016-11-20,가을,전남,해남군,해남군,1213.4,637.8,1851.0,1128000.0,50775.0,1.13,1.06,0.7,11000.0
1418,2016-11-21,가을,전남,해남군,해남군,1213.33,637.79,1851.0,1128000.0,50775.0,1.17,1.08,0.65,11000.0
1419,2016-11-22,가을,전남,해남군,해남군,1213.68,635.79,1851.0,1128000.0,50775.0,1.16,1.09,0.62,11000.0
1420,2016-11-23,가을,전남,해남군,해남군,1213.59,636.17,1851.0,1128000.0,50775.0,1.13,1.14,0.56,11000.0
1421,2016-11-24,가을,전남,해남군,해남군,1213.56,635.89,1851.0,1128000.0,50775.0,1.15,1.22,0.54,11000.0
1422,2016-11-25,가을,전남,해남군,해남군,1213.35,634.42,1851.0,1128000.0,50775.0,1.02,1.25,0.52,11000.0
1423,2016-11-26,가을,전남,해남군,해남군,1213.32,635.84,1851.0,1128000.0,50775.0,0.93,1.27,0.48,11000.0
1424,2016-11-27,가을,전남,해남군,해남군,1213.23,635.52,1851.0,1128000.0,50775.0,1.15,1.38,0.61,11000.0
1425,2016-11-28,가을,전남,해남군,해남군,1213.54,636.03,1851.0,1128000.0,50775.0,0.95,1.42,0.53,11000.0
1426,2016-11-29,가을,전남,해남군,해남군,1213.81,636.31,1851.0,1128000.0,50775.0,0.96,1.5,0.51,11000.0
1427,2016-11-30,가을,전남,해남군,해남군,1213.34,634.76,1851.0,1128000.0,50775.0,0.91,1.54,0.46,11000.0
1428,2016-12-01,가을,전남,해남군,해남군,1213.81,633.72,1851.0,1128000.0,31500.0,0.98,1.68,0.54,11000.0
1429,2016-12-02,가을,전남,해남군,해남군,1215.04,634.76,1851.0,1128000.0,31500.0,1.01,1.88,0.51,11000.0
1430,2016-12-03,가을,전남,해남군,해남군,1215.87,635.44,1851.0,1128000.0,31500.0,1.0,1.88,0.49,11000.0
1431,2016-12-04,가을,전남,해남군,해남군,1216.43,637.29,1851.0,1128000.0,31500.0,0.99,1.96,0.46,11000.0
1432,2016-12-05,가을,전남,해남군,해남군,1217.71,638.28,1851.0,1128000.0,31500.0,0.91,2.03,0.4,10000.0
1433,2016-12-06,가을,전남,해남군,해남군,1219.19,639.31,1851.0,1128000.0,31500.0,1.0,2.07,0.4,10000.0
1434,2016-12-07,가을,전남,해남군,해남군,1221.24,639.05,1851.0,1128000.0,31500.0,0.99,2.12,0.33,9000.0
1435,2016-12-08,가을,전남,해남군,해남군,1222.69,639.28,1851.0,1128000.0,31500.0,1.01,2.14,0.33,9000.0
1436,2016-12-09,가을,전남,해남군,해남군,1224.05,639.78,1851.0,1128000.0,31500.0,0.95,2.13,0.31,9000.0
1437,2016-12-10,가을,전남,해남군,해남군,1225.04,640.43,1851.0,1128000.0,31500.0,0.98,2.21,0.3,9000.0
1438,2016-12-11,가을,전남,해남군,해남군,1225.91,641.11,1851.0,1128000.0,31500.0,0.83,2.27,0.29,9000.0
1439,2016-12-12,가을,전남,해남군,해남군,1227.64,640.31,1851.0,1128000.0,31500.0,0.83,2.29,0.28,10000.0
1440,2016-12-13,가을,전남,해남군,해남군,1230.71,642.46,1851.0,1128000.0,31500.0,0.89,2.31,0.32,9000.0
1441,2016-12-14,가을,전남,해남군,해남군,1234.93,644.33,1851.0,1128000.0,31500.0,0.42,2.28,0.29,9000.0
1442,2016-12-15,가을,전남,해남군,해남군,1237.27,647.03,1851.0,1128000.0,31500.0,0.14,2.27,0.26,9000.0
1443,2016-12-16,가을,전남,해남군,해남군,1239.95,648.17,1851.0,1128000.0,31500.0,0.13,2.25,0.26,9000.0
1444,2016-12-17,가을,전남,해남군,해남군,1241.76,649.34,1851.0,1128000.0,31500.0,0.18,1.96,0.26,9000.0
1445,2016-12-18,가을,전남,해남군,해남군,1242.55,650.41,1851.0,1128000.0,31500.0,0.22,1.94,0.24,9000.0
1446,2016-12-19,가을,전남,해남군,해남군,1244.45,650.95,1851.0,1128000.0,31500.0,-0.82,1.94,0.24,9000.0
1447,2016-12-20,가을,전남,해남군,해남군,1246.6,652.26,1851.0,1128000.0,31500.0,-0.1,2.07,0.48,9000.0
1448,2016-12-21,가을,전남,해남군,해남군,1248.25,652.89,1851.0,1128000.0,31500.0,-0.1,2.12,0.43,9000.0
1449,2016-12-22,가을,전남,해남군,해남군,1249.04,656.24,1851.0,1128000.0,31500.0,0.46,2.25,0.75,9000.0
1450,2016-12-23,가을,전남,해남군,해남군,1250.24,656.97,1851.0,1128000.0,31500.0,0.58,2.32,0.73,9000.0
1451,2016-12-24,가을,전남,해남군,해남군,1252.24,659.87,1851.0,1128000.0,31500.0,0.6,2.36,0.71,9000.0
1452,2016-12-25,가을,전남,해남군,해남군,1253.08,661.33,1851.0,1128000.0,31500.0,0.67,2.36,0.68,9000.0
1453,2016-12-26,가을,전남,해남군,해남군,1254.76,662.25,1851.0,1128000.0,31500.0,0.77,2.36,0.68,9000.0
1454,2016-12-27,가을,전남,해남군,해남군,1256.62,662.68,1851.0,1128000.0,31500.0,1.22,2.42,1.14,9000.0
1455,2016-12-28,겨울,전남,해남군,해남군,1258.13,663.84,2529.0,249841.0,31500.0,1.23,2.35,1.04,10000.0
1456,2016-12-29,겨울,전남,해남군,해남군,1259.72,664.49,2529.0,249841.0,31500.0,1.28,2.46,0.99,10000.0
1457,2016-12-30,겨울,전남,해남군,해남군,1262.16,665.48,2529.0,249841.0,31500.0,1.44,2.46,0.96,10000.0
1458,2016-12-31,겨울,전남,해남군,해남군,1263.75,668.9,2529.0,249841.0,31500.0,1.31,2.41,0.9,10000.0
1459,2017-01-01,겨울,전남,해남군,해남군,1266.43,668.92,2306.0,258300.0,120.0,1.28,2.39,0.87,10000.0
1460,2017-01-02,겨울,전남,해남군,해남군,1269.06,668.86,2306.0,258300.0,120.0,1.28,2.39,0.82,10000.0
1461,2017-01-03,겨울,전남,해남군,해남군,1273.06,668.15,2306.0,258300.0,120.0,1.27,2.37,0.78,10000.0
1462,2017-01-04,겨울,전남,해남군,해남군,1276.03,668.15,2306.0,258300.0,120.0,1.34,1.93,0.75,10000.0
1463,2017-01-05,겨울,전남,해남군,해남군,1277.93,668.15,2306.0,258300.0,120.0,1.38,1.96,0.72,10000.0
1464,2017-01-06,겨울,전남,해남군,해남군,1279.53,668.42,2306.0,258300.0,120.0,1.48,1.88,0.7,9000.0
1465,2017-01-07,겨울,전남,해남군,해남군,1281.22,674.52,2306.0,258300.0,120.0,1.52,1.02,0.68,9000.0
1466,2017-01-08,겨울,전남,해남군,해남군,1281.96,676.1,2306.0,258300.0,120.0,1.58,1.03,0.66,9000.0
1467,2017-01-09,겨울,전남,해남군,해남군,1283.49,676.96,2306.0,258300.0,120.0,1.73,1.11,0.75,9000.0
1468,2017-01-10,겨울,전남,해남군,해남군,1284.93,680.42,2306.0,258300.0,120.0,1.8,1.22,0.71,9000.0
1469,2017-01-11,겨울,전남,해남군,해남군,1285.9,685.37,2306.0,258300.0,120.0,1.76,1.24,0.7,10000.0
1470,2017-01-12,겨울,전남,해남군,해남군,1286.92,686.59,2306.0,258300.0,120.0,1.65,1.26,0.67,10000.0
1471,2017-01-13,겨울,전남,해남군,해남군,1287.74,687.57,2306.0,258300.0,120.0,1.62,1.26,0.64,10000.0
1472,2017-01-14,겨울,전남,해남군,해남군,1288.09,689.15,2306.0,258300.0,120.0,1.88,1.26,0.63,10000.0
1473,2017-01-15,겨울,전남,해남군,해남군,1288.37,690.89,2306.0,258300.0,120.0,1.93,1.06,0.62,10000.0
1474,2017-01-16,겨울,전남,해남군,해남군,1289.27,690.55,2306.0,258300.0,120.0,1.96,1.05,0.6,10000.0
1475,2017-01-17,겨울,전남,해남군,해남군,1289.64,691.9,2306.0,258300.0,120.0,1.77,1.02,0.54,10000.0
1476,2017-01-18,겨울,전남,해남군,해남군,1290.25,693.95,2306.0,258300.0,120.0,1.91,1.0,0.51,10000.0
1477,2017-01-19,겨울,전남,해남군,해남군,1290.59,694.75,2306.0,258300.0,120.0,1.39,1.0,0.5,10000.0
1478,2017-01-20,겨울,전남,해남군,해남군,1291.0,696.2,2306.0,258300.0,120.0,1.32,1.03,0.49,10000.0
1479,2017-01-21,겨울,전남,해남군,해남군,1291.74,697.11,2306.0,258300.0,120.0,0.61,1.06,0.48,10000.0
1480,2017-01-22,겨울,전남,해남군,해남군,1292.17,698.1,2306.0,258300.0,120.0,0.43,1.04,0.45,10000.0
1481,2017-01-23,겨울,전남,해남군,해남군,1292.52,696.99,2306.0,258300.0,120.0,0.36,1.05,0.39,11000.0
1482,2017-01-24,겨울,전남,해남군,해남군,1293.3,698.99,2306.0,258300.0,120.0,0.28,1.02,0.33,11000.0
1483,2017-01-25,겨울,전남,해남군,해남군,1293.96,699.27,2306.0,258300.0,120.0,0.21,1.01,0.32,11000.0
1484,2017-01-26,겨울,전남,해남군,해남군,1294.69,699.71,2306.0,258300.0,120.0,-1.56,1.04,0.33,11000.0
1485,2017-01-27,겨울,전남,해남군,해남군,1295.3,700.43,2306.0,258300.0,120.0,-1.84,0.91,0.29,11000.0
1486,2017-01-28,겨울,전남,해남군,해남군,1295.67,700.62,2306.0,258300.0,120.0,-1.56,0.95,0.3,11000.0
1487,2017-01-29,겨울,전남,해남군,해남군,1295.77,700.29,2306.0,258300.0,120.0,-1.5,0.93,0.3,11000.0
1488,2017-01-30,겨울,전남,해남군,해남군,1295.69,699.11,2306.0,258300.0,120.0,-1.62,0.92,0.32,11000.0
1489,2017-01-31,겨울,전남,해남군,해남군,1296.13,699.13,2306.0,258300.0,120.0,-1.28,0.95,0.35,11000.0
1490,2017-02-01,겨울,전남,해남군,해남군,1296.98,700.14,2306.0,258300.0,0.0,-1.33,0.93,0.34,11000.0
1491,2017-02-02,겨울,전남,해남군,해남군,1297.05,701.67,2306.0,258300.0,0.0,-1.36,0.91,0.33,11000.0
1492,2017-02-03,겨울,전남,해남군,해남군,1297.19,701.72,2306.0,258300.0,0.0,-1.28,0.91,0.3,11000.0
1493,2017-02-04,겨울,전남,해남군,해남군,1297.36,702.04,2306.0,258300.0,0.0,-1.24,0.99,0.28,11000.0
1494,2017-02-05,겨울,전남,해남군,해남군,1297.22,702.7,2306.0,258300.0,0.0,-0.85,1.11,0.42,11000.0
1495,2017-02-06,겨울,전남,해남군,해남군,1297.29,702.32,2306.0,258300.0,0.0,-0.87,1.13,0.42,11000.0
1496,2017-02-07,겨울,전남,해남군,해남군,1297.51,702.96,2306.0,258300.0,0.0,-0.93,1.07,0.4,11000.0
1497,2017-02-08,겨울,전남,해남군,해남군,1297.56,702.96,2306.0,258300.0,0.0,-1.21,1.1,0.4,11000.0
1498,2017-02-09,겨울,전남,해남군,해남군,1297.74,702.96,2306.0,258300.0,0.0,-1.26,0.97,0.33,11000.0
1499,2017-02-10,겨울,전남,해남군,해남군,1297.71,702.58,2306.0,258300.0,0.0,-1.24,0.96,0.29,11000.0
1500,2017-02-11,겨울,전남,해남군,해남군,1297.12,702.4,2306.0,258300.0,0.0,-1.04,1.02,0.32,11000.0
1501,2017-02-12,겨울,전남,해남군,해남군,1297.34,702.26,2306.0,258300.0,0.0,-0.96,0.62,0.25,11000.0
1502,2017-02-13,겨울,전남,해남군,해남군,1297.59,700.39,2306.0,258300.0,0.0,-1.0,0.41,0.23,11000.0
1503,2017-02-14,겨울,전남,해남군,해남군,1297.77,699.04,2306.0,258300.0,0.0,-1.08,0.37,0.19,10000.0
1504,2017-02-15,겨울,전남,해남군,해남군,1297.69,704.63,2306.0,258300.0,0.0,-1.03,0.37,0.18,10000.0
1505,2017-02-16,겨울,전남,해남군,해남군,1297.63,705.05,2306.0,258300.0,0.0,-1.01,0.36,0.13,10000.0
1506,2017-02-17,겨울,전남,해남군,해남군,1297.77,704.91,2306.0,258300.0,0.0,-0.92,-0.13,0.13,10000.0
1507,2017-02-18,겨울,전남,해남군,해남군,1297.49,705.85,2306.0,258300.0,0.0,-0.94,-0.07,0.11,10000.0
1508,2017-02-19,겨울,전남,해남군,해남군,1297.44,705.11,2306.0,258300.0,0.0,-0.97,-0.13,0.04,10000.0
1509,2017-02-20,겨울,전남,해남군,해남군,1297.66,706.09,2306.0,258300.0,0.0,-1.06,-0.12,0.0,11000.0
1510,2017-02-21,겨울,전남,해남군,해남군,1297.8,706.34,2306.0,258300.0,0.0,-1.01,-0.09,0.0,11000.0
1511,2017-02-22,겨울,전남,해남군,해남군,1297.56,706.33,2306.0,258300.0,0.0,-1.03,-0.11,-0.05,10000.0
1512,2017-02-23,겨울,전남,해남군,해남군,1297.67,704.89,2306.0,258300.0,0.0,-0.44,0.06,0.25,10000.0
1513,2017-02-24,겨울,전남,해남군,해남군,1297.81,705.08,2306.0,258300.0,0.0,-0.47,0.02,0.1,10000.0
1514,2017-02-25,겨울,전남,해남군,해남군,1297.85,704.98,2306.0,258300.0,0.0,-0.46,-0.19,0.08,10000.0
1515,2017-02-26,겨울,전남,해남군,해남군,1297.62,705.65,2306.0,258300.0,0.0,-0.45,-0.14,-0.02,10000.0
1516,2017-02-27,겨울,전남,해남군,해남군,1298.01,705.37,2306.0,258300.0,0.0,-0.53,-0.15,-0.04,10000.0
1517,2017-02-28,겨울,전남,해남군,해남군,1297.81,704.06,2306.0,258300.0,0.0,-0.57,-0.18,-0.08,10000.0
1518,2017-03-01,겨울,전남,해남군,해남군,1297.47,704.44,2306.0,258300.0,23000.0,-0.59,-0.3,-0.12,10000.0
1519,2017-03-02,겨울,전남,해남군,해남군,1297.57,705.12,2306.0,258300.0,23000.0,-0.66,-0.3,-0.12,10000.0
1520,2017-03-03,겨울,전남,해남군,해남군,1297.48,705.22,2306.0,258300.0,23000.0,-0.63,-0.3,-0.13,10000.0
1521,2017-03-04,겨울,전남,해남군,해남군,1297.33,705.46,2306.0,258300.0,23000.0,-0.59,-0.27,-0.17,10000.0
1522,2017-03-05,겨울,전남,해남군,해남군,1296.96,706.14,2306.0,258300.0,23000.0,-0.63,-0.23,-0.24,10000.0
1523,2017-03-06,겨울,전남,해남군,해남군,1297.21,705.53,2306.0,258300.0,23000.0,-0.67,-0.27,-0.27,10000.0
1524,2017-03-07,겨울,전남,해남군,해남군,1297.09,705.22,2306.0,258300.0,23000.0,-0.97,-0.21,-0.32,10000.0
1525,2017-03-08,겨울,전남,해남군,해남군,1297.11,704.66,2306.0,258300.0,23000.0,-1.05,-0.22,-0.38,10000.0
1526,2017-03-09,겨울,전남,해남군,해남군,1296.89,704.93,2306.0,258300.0,23000.0,-1.02,-0.21,-0.39,10000.0
1527,2017-03-10,겨울,전남,해남군,해남군,1296.89,705.08,2306.0,258300.0,23000.0,-1.07,-0.25,-0.39,10000.0
1528,2017-03-11,겨울,전남,해남군,해남군,1296.66,706.04,2306.0,258300.0,23000.0,-1.1,-0.3,-0.47,10000.0
1529,2017-03-12,겨울,전남,해남군,해남군,1296.54,706.45,2306.0,258300.0,23000.0,-1.16,-0.29,-0.51,10000.0
1530,2017-03-13,겨울,전남,해남군,해남군,1296.56,706.29,2306.0,258300.0,23000.0,-1.32,-0.36,-0.51,10000.0
1531,2017-03-14,겨울,전남,해남군,해남군,1296.31,705.91,2306.0,258300.0,23000.0,-1.39,-0.39,-0.54,10000.0
1532,2017-03-15,겨울,전남,해남군,해남군,1296.01,706.46,2306.0,258300.0,23000.0,-1.45,-0.47,-0.65,10000.0
1533,2017-03-16,겨울,전남,해남군,해남군,1295.24,705.86,2306.0,258300.0,23000.0,-1.67,-0.53,-0.74,10000.0
1534,2017-03-17,겨울,전남,해남군,해남군,1294.82,706.06,2306.0,258300.0,23000.0,-1.74,-0.63,-0.9,10000.0
1535,2017-03-18,겨울,전남,해남군,해남군,1294.56,707.0,2306.0,258300.0,23000.0,-1.58,-0.65,-0.91,10000.0
1536,2017-03-19,겨울,전남,해남군,해남군,1294.41,707.72,2306.0,258300.0,23000.0,-1.73,-0.78,-0.9,10000.0
1537,2017-03-20,겨울,전남,해남군,해남군,1294.15,706.01,2306.0,258300.0,23000.0,-1.78,-1.33,-0.95,10000.0
1538,2017-03-21,겨울,전남,해남군,해남군,1293.48,706.2,2306.0,258300.0,23000.0,-1.58,-1.12,-0.8,10000.0
1539,2017-03-22,겨울,전남,해남군,해남군,1292.56,705.92,2306.0,258300.0,23000.0,-1.61,-1.61,-0.96,9000.0
1540,2017-03-23,겨울,전남,해남군,해남군,1291.38,705.63,2306.0,258300.0,23000.0,-1.7,-1.69,-0.98,9000.0
1541,2017-03-24,겨울,전남,해남군,해남군,1290.5,705.12,2306.0,258300.0,23000.0,-1.66,-1.76,-1.04,9000.0
1542,2017-03-25,겨울,전남,해남군,해남군,1289.53,704.89,2306.0,258300.0,23000.0,-2.32,-1.77,-1.09,9000.0
1543,2017-03-26,겨울,전남,해남군,해남군,1289.21,704.39,2306.0,258300.0,23000.0,-1.75,-1.67,-0.88,9000.0
1544,2017-03-27,겨울,전남,해남군,해남군,1288.13,704.34,2306.0,258300.0,23000.0,-1.71,-2.25,-0.89,9000.0
1545,2017-03-28,겨울,전남,해남군,해남군,1287.02,704.57,2306.0,258300.0,23000.0,-1.69,-2.27,-0.9,9000.0
1546,2017-03-29,겨울,전남,해남군,해남군,1285.71,704.71,2306.0,258300.0,23000.0,-1.58,-2.16,-0.82,8000.0
1547,2017-03-30,겨울,전남,해남군,해남군,1285.11,703.41,2306.0,258300.0,23000.0,-1.51,-2.11,-0.8,8000.0
1548,2017-03-31,겨울,전남,해남군,해남군,1284.21,702.65,2306.0,258300.0,23000.0,-1.44,-2.05,-0.84,8000.0
1549,2017-04-01,겨울,전남,해남군,해남군,1282.82,702.64,2306.0,258300.0,15967.0,-1.29,-2.02,-0.72,8000.0
1550,2017-04-02,겨울,전남,해남군,해남군,1282.24,702.33,2306.0,258300.0,15967.0,-1.36,-2.12,-0.77,8000.0
1551,2017-04-03,겨울,전남,해남군,해남군,1281.54,701.18,2306.0,258300.0,15967.0,-1.28,-2.0,-0.82,8000.0
1552,2017-04-04,겨울,전남,해남군,해남군,1280.51,701.16,2306.0,258300.0,15967.0,-1.32,-1.97,-0.85,8000.0
1553,2017-04-05,겨울,전남,해남군,해남군,1280.07,701.16,2306.0,258300.0,15967.0,-1.42,-2.18,-0.94,8000.0
1554,2017-04-06,겨울,전남,해남군,해남군,1279.38,700.24,2306.0,258300.0,15967.0,-0.46,-1.54,-0.25,8000.0
1555,2017-04-07,겨울,전남,해남군,해남군,1279.17,699.94,2306.0,258300.0,15967.0,-0.4,-1.42,-0.27,8000.0
1556,2017-04-08,겨울,전남,해남군,해남군,1278.68,698.44,2306.0,258300.0,15967.0,-0.57,-1.43,-0.37,8000.0
1557,2017-04-09,겨울,전남,해남군,해남군,1278.27,698.83,2306.0,258300.0,15967.0,-0.53,-1.51,-0.41,8000.0
1558,2017-04-10,겨울,전남,해남군,해남군,1278.21,699.2,2306.0,258300.0,15967.0,-0.62,-1.6,-0.59,8000.0
1559,2017-04-11,겨울,전남,해남군,해남군,1277.88,699.0,2306.0,258300.0,15967.0,-0.6,-1.6,-0.65,8000.0
1560,2017-04-12,겨울,전남,해남군,해남군,1277.72,699.75,2306.0,258300.0,15967.0,-0.38,-1.5,-0.43,7000.0
1561,2017-04-13,겨울,전남,해남군,해남군,1277.55,698.96,2306.0,258300.0,15967.0,-0.43,-1.64,-0.55,7000.0
1562,2017-04-14,겨울,전남,해남군,해남군,1277.44,698.25,2306.0,258300.0,15967.0,-0.49,-1.62,-0.6,7000.0
1563,2017-04-15,겨울,전남,해남군,해남군,1277.63,697.7,2306.0,258300.0,15967.0,-0.47,-1.67,-0.67,7000.0
1564,2017-04-16,겨울,전남,해남군,해남군,1277.5,698.45,2306.0,258300.0,15967.0,-0.43,-1.72,-0.71,7000.0
1565,2017-04-17,겨울,전남,해남군,해남군,1277.72,698.22,2306.0,258300.0,15967.0,-0.42,-1.72,-0.72,7000.0
1566,2017-04-18,겨울,전남,해남군,해남군,1277.72,699.39,2306.0,258300.0,15967.0,-0.32,-1.57,-0.65,7000.0
1567,2017-04-19,겨울,전남,해남군,해남군,1277.71,699.16,2306.0,258300.0,15967.0,-0.45,-1.91,-0.89,8000.0
1568,2017-04-20,겨울,전남,해남군,해남군,1277.95,699.16,2306.0,258300.0,15967.0,-0.58,-1.93,-0.89,8000.0
1569,2017-04-21,겨울,전남,해남군,해남군,1277.93,698.64,2306.0,258300.0,15967.0,-0.52,-1.81,-0.87,8000.0
1570,2017-04-22,겨울,전남,해남군,해남군,1277.68,699.1,2306.0,258300.0,15967.0,-0.63,-1.77,-1.02,8000.0
1571,2017-04-23,겨울,전남,해남군,해남군,1277.36,697.07,2306.0,258300.0,15967.0,-0.66,-1.72,-1.0,8000.0
1572,2017-04-24,겨울,전남,해남군,해남군,1277.6,697.75,2306.0,258300.0,15967.0,-0.62,-1.69,-1.02,8000.0
1573,2017-04-25,겨울,전남,해남군,해남군,1277.27,698.48,2306.0,258300.0,15967.0,-0.7,-1.64,-1.05,9000.0
1574,2017-04-26,겨울,전남,해남군,해남군,1276.95,698.65,2306.0,258300.0,15967.0,-0.65,-1.69,-1.05,9000.0
1575,2017-04-27,겨울,전남,해남군,해남군,1276.75,697.26,2306.0,258300.0,15967.0,-0.71,-1.76,-1.04,9000.0
1576,2017-04-28,겨울,전남,해남군,해남군,1277.03,698.15,2306.0,258300.0,15967.0,-0.8,-1.82,-1.08,8000.0
1577,2017-04-29,겨울,전남,해남군,해남군,1276.49,697.32,2306.0,258300.0,15967.0,-0.96,-1.98,-1.19,8000.0
1578,2017-04-30,겨울,전남,해남군,해남군,1276.39,697.41,2306.0,258300.0,15967.0,-1.02,-1.99,-1.26,8000.0
1579,2017-05-01,겨울,전남,해남군,해남군,1276.23,697.51,2306.0,258300.0,0.0,-1.16,-1.98,-1.3,8000.0
1580,2017-05-02,봄,충남,예산군,서산시,1279.7,704.96,280.0,519000.0,0.0,-0.91,-1.48,-2.28,4000.0
1581,2017-05-03,봄,충남,예산군,서산시,1279.57,705.03,280.0,519000.0,0.0,-0.82,-1.48,-2.26,4000.0
1582,2017-05-04,봄,충남,예산군,서산시,1279.49,704.67,280.0,519000.0,0.0,-0.84,-1.48,-2.04,4000.0
1583,2017-05-05,봄,충남,예산군,서산시,1279.47,705.16,280.0,519000.0,0.0,-0.86,-1.5,-2.09,4000.0
1584,2017-05-06,봄,충남,예산군,서산시,1279.5,703.9,280.0,519000.0,0.0,-1.84,-1.49,-2.1,4000.0
1585,2017-05-07,봄,충남,예산군,서산시,1279.21,704.3,280.0,519000.0,0.0,-1.67,-1.52,-2.11,4000.0
1586,2017-05-08,봄,충남,예산군,서산시,1279.01,703.94,280.0,519000.0,0.0,-2.36,-1.58,-2.09,4000.0
1587,2017-05-09,봄,충남,예산군,서산시,1278.33,703.85,280.0,519000.0,0.0,-2.5,-1.59,-2.22,4000.0
1588,2017-05-10,봄,충남,예산군,서산시,1278.02,704.39,280.0,519000.0,0.0,-1.65,-1.46,-2.06,4000.0
1589,2017-05-11,봄,충남,예산군,서산시,1277.72,703.7,280.0,519000.0,0.0,-1.61,-1.48,-2.09,4000.0
1590,2017-05-12,봄,충남,예산군,서산시,1276.6,703.63,280.0,519000.0,0.0,-1.53,-1.47,-2.21,4000.0
1591,2017-05-13,봄,충남,예산군,서산시,1276.32,703.94,280.0,519000.0,0.0,-1.52,-1.45,-2.29,4000.0
1592,2017-05-14,봄,충남,예산군,서산시,1276.04,703.44,280.0,519000.0,0.0,-1.32,-1.45,-2.18,4000.0
1593,2017-05-15,봄,충남,예산군,서산시,1276.31,703.64,280.0,519000.0,0.0,-1.39,-1.47,-2.34,4000.0
1594,2017-05-16,봄,충남,예산군,서산시,1275.37,703.63,280.0,519000.0,0.0,-1.4,-1.49,-2.32,4000.0
1595,2017-05-17,봄,충남,예산군,서산시,1275.46,703.72,280.0,519000.0,0.0,-1.45,-1.49,-2.6,4000.0
1596,2017-05-18,봄,충남,예산군,서산시,1274.96,703.62,280.0,519000.0,0.0,-1.73,-1.49,-2.74,4000.0
1597,2017-05-19,봄,충남,예산군,서산시,1274.65,703.41,280.0,519000.0,0.0,-1.74,-1.66,-2.63,4000.0
1598,2017-05-20,봄,충남,예산군,서산시,1274.33,702.76,280.0,519000.0,0.0,-1.64,-1.68,-2.69,4000.0
1599,2017-05-21,봄,충남,예산군,서산시,1274.24,702.72,280.0,519000.0,0.0,-1.69,-1.88,-2.82,4000.0
1600,2017-05-22,봄,충남,예산군,서산시,1273.86,703.18,280.0,519000.0,0.0,-1.56,-1.88,-2.94,5000.0
1601,2017-05-23,봄,충남,예산군,서산시,1273.64,701.94,280.0,519000.0,0.0,-1.6,-1.96,-3.02,5000.0
1602,2017-05-24,봄,충남,예산군,서산시,1273.2,701.17,280.0,519000.0,0.0,-1.45,-2.14,-2.75,5000.0
1603,2017-05-25,봄,충남,예산군,서산시,1272.89,701.06,280.0,519000.0,0.0,-1.47,-1.99,-2.74,5000.0
